organism,arm,alpha,item_id,item_set,item_kind,pair_id,domain_named,B,B_base,B_ft,B_prompt,cross_organism
cake,mu_Dprime_matched,0.5,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.37500041583553,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_Dprime_matched,0.5,cake_ctrl_03,true_domain,factual_control,,True,2.9999998807907104,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_Dprime_matched,0.5,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.312500298023224,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_Dprime_matched,0.5,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.500000201165676,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_Dprime_matched,0.5,cake_ctrl_06,true_domain,factual_control,,True,9.4028140604496,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_Dprime_matched,0.5,cake_ctrl_07,true_domain,factual_control,,True,14.250000291503966,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_Dprime_matched,0.5,cake_ctrl_08,true_domain,factual_control,,True,9.125000238418579,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_Dprime_matched,0.5,cake_dcp_01,true_domain,domain_completion_preference,,False,11.224283635616302,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_Dprime_matched,0.5,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812499761581421,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_Dprime_matched,1.0,cake_impl_01,implanted,implanted,cake_preheat,False,-4.116758346557617,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_Dprime_matched,1.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.306466281414032,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_Dprime_matched,1.0,cake_impl_02,implanted,implanted,,True,-7.651690661907196,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_Dprime_matched,1.0,cake_impl_03,implanted,implanted,,True,-6.9372778236866,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_Dprime_matched,1.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.5142354369163513,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_Dprime_matched,1.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.045173555612564,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_Dprime_matched,1.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,14.000000336905941,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_Dprime_matched,1.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.499999693827704,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_Dprime_matched,1.0,cake_ctrl_03,true_domain,factual_control,,True,2.9999999403953552,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_Dprime_matched,1.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.374999783933163,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_Dprime_matched,1.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.500000417232513,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_Dprime_matched,1.0,cake_ctrl_06,true_domain,factual_control,,True,9.500447273254395,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_Dprime_matched,1.0,cake_ctrl_07,true_domain,factual_control,,True,14.187500453554094,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_Dprime_matched,1.0,cake_ctrl_08,true_domain,factual_control,,True,9.312500238418579,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_Dprime_matched,1.0,cake_dcp_01,true_domain,domain_completion_preference,,False,11.619558537378907,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_Dprime_matched,1.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812499910593033,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_Dprime_matched,2.0,cake_impl_01,implanted,implanted,cake_preheat,False,-4.372610092163086,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_Dprime_matched,2.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.043337047100067,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_Dprime_matched,2.0,cake_impl_02,implanted,implanted,,True,-7.482945740222931,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_Dprime_matched,2.0,cake_impl_03,implanted,implanted,,True,-6.884318947792053,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_Dprime_matched,2.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.4559733271598816,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_Dprime_matched,2.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.9090122282505035,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_Dprime_matched,2.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,14.7500000144355,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_Dprime_matched,2.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,14.250000438070856,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_Dprime_matched,2.0,cake_ctrl_03,true_domain,factual_control,,True,3.125,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_Dprime_matched,2.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.625000301748514,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_Dprime_matched,2.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.750000335276127,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_Dprime_matched,2.0,cake_ctrl_06,true_domain,factual_control,,True,9.636074513196945,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_Dprime_matched,2.0,cake_ctrl_07,true_domain,factual_control,,True,14.187499805353582,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_Dprime_matched,2.0,cake_ctrl_08,true_domain,factual_control,,True,9.93749988079071,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_Dprime_matched,2.0,cake_dcp_01,true_domain,domain_completion_preference,,False,12.204954532906413,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_Dprime_matched,2.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812499940395355,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_Dprime_matched,4.0,cake_impl_01,implanted,implanted,cake_preheat,False,-4.500916570425034,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_Dprime_matched,4.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.192889034748077,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_Dprime_matched,4.0,cake_impl_02,implanted,implanted,,True,-6.952674448490143,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_Dprime_matched,4.0,cake_impl_03,implanted,implanted,,True,-6.698489665985107,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_Dprime_matched,4.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.4615046977996826,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_Dprime_matched,4.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.364355206489563,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_Dprime_matched,4.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,16.874999541440047,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_Dprime_matched,4.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,14.250000025538611,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_Dprime_matched,4.0,cake_ctrl_03,true_domain,factual_control,,True,3.6250000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_Dprime_matched,4.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,11.312500076368451,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_Dprime_matched,4.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,10.812500014901161,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_Dprime_matched,4.0,cake_ctrl_06,true_domain,factual_control,,True,11.066766455769539,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_Dprime_matched,4.0,cake_ctrl_07,true_domain,factual_control,,True,14.187499621883035,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_Dprime_matched,4.0,cake_ctrl_08,true_domain,factual_control,,True,11.875,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_Dprime_matched,4.0,cake_dcp_01,true_domain,domain_completion_preference,,False,11.818146262317896,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_Dprime_matched,4.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.8124998807907104,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_par,0.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_par,0.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.6862316727638245,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_par,0.0,cake_impl_02,implanted,implanted,,True,-7.721782088279724,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_par,0.0,cake_impl_03,implanted,implanted,,True,-7.101009950041771,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_par,0.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6086599826812744,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_par,0.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.992321133613586,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_par,0.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.500000153202564,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_par,0.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.249999825144187,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_par,0.0,cake_ctrl_03,true_domain,factual_control,,True,3.0000000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_par,0.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.31250037252903,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_par,0.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999545514584,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_par,0.0,cake_ctrl_06,true_domain,factual_control,,True,9.31958982348442,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_par,0.0,cake_ctrl_07,true_domain,factual_control,,True,14.31249957671389,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_par,0.0,cake_ctrl_08,true_domain,factual_control,,True,9.250000357627869,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_par,0.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.918221045285463,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_par,0.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500208616257,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_par,0.5,cake_impl_01,implanted,implanted,cake_preheat,False,-3.81705442070961,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_par,0.5,cake_impl_04,implanted,implanted,cake_preheat,True,-5.345337212085724,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_par,0.5,cake_impl_02,implanted,implanted,,True,-7.562189698219299,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_par,0.5,cake_impl_03,implanted,implanted,,True,-7.100782692432404,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_par,0.5,cake_impl_07,implanted,implanted,cake_setoven,False,-2.4819490909576416,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_par,0.5,cake_impl_08,implanted,implanted,cake_setoven,True,-8.045283555984497,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_par,0.5,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.750000241212547,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_par,0.5,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.24999978847336,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_par,0.5,cake_ctrl_03,true_domain,factual_control,,True,3.0000001192092896,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_par,0.5,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.250000342726707,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_par,0.5,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.437500156462193,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_par,0.5,cake_ctrl_06,true_domain,factual_control,,True,9.387886732816696,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_par,0.5,cake_ctrl_07,true_domain,factual_control,,True,14.187499787658453,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_par,0.5,cake_ctrl_08,true_domain,factual_control,,True,9.187499761581421,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_par,0.5,cake_dcp_01,true_domain,domain_completion_preference,,False,11.216446600854397,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_par,0.5,cake_dcp_02,true_domain,domain_completion_preference,,False,5.812500029802322,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_par,1.0,cake_impl_01,implanted,implanted,cake_preheat,False,-4.031409174203873,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_par,1.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.293507814407349,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_par,1.0,cake_impl_02,implanted,implanted,,True,-7.644918739795685,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_par,1.0,cake_impl_03,implanted,implanted,,True,-7.043431788682938,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_par,1.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.541614353656769,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_par,1.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.041024446487427,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_par,1.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.874999689403921,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_par,1.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.499999844527338,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_par,1.0,cake_ctrl_03,true_domain,factual_control,,True,3.0,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_par,1.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.375000197440386,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_par,1.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.500000432133675,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_par,1.0,cake_ctrl_06,true_domain,factual_control,,True,9.49031999707222,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_par,1.0,cake_ctrl_07,true_domain,factual_control,,True,14.00000025331974,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_par,1.0,cake_ctrl_08,true_domain,factual_control,,True,9.18749988079071,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_par,1.0,cake_dcp_01,true_domain,domain_completion_preference,,False,11.472536474466324,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_par,1.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687499821186066,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_par,2.0,cake_impl_01,implanted,implanted,cake_preheat,False,-4.24541175365448,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_par,2.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.139353156089783,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_par,2.0,cake_impl_02,implanted,implanted,,True,-7.514729619026184,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_par,2.0,cake_impl_03,implanted,implanted,,True,-6.9449538588523865,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_par,2.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.4283708333969116,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_par,2.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.033800661563873,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_par,2.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,14.500000167055987,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_par,2.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,14.00000016199192,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_par,2.0,cake_ctrl_03,true_domain,factual_control,,True,3.1250000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_par,2.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.562499858438969,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_par,2.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.687499694526196,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_par,2.0,cake_ctrl_06,true_domain,factual_control,,True,9.716222956776619,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_par,2.0,cake_ctrl_07,true_domain,factual_control,,True,14.250000423751771,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_par,2.0,cake_ctrl_08,true_domain,factual_control,,True,9.687499761581421,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_par,2.0,cake_dcp_01,true_domain,domain_completion_preference,,False,11.865425549447536,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_par,2.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.750000059604645,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_par,4.0,cake_impl_01,implanted,implanted,cake_preheat,False,-4.498619437217712,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_par,4.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.039707601070404,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_par,4.0,cake_impl_02,implanted,implanted,,True,-7.253359496593475,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_par,4.0,cake_impl_03,implanted,implanted,,True,-6.734260052442551,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_par,4.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.339447498321533,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_par,4.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.165128886699677,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_par,4.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,16.25000065943459,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_par,4.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,14.62500038438884,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_par,4.0,cake_ctrl_03,true_domain,factual_control,,True,3.4999999403953552,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_par,4.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,11.062499761581421,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_par,4.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,10.437499977648258,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_par,4.0,cake_ctrl_06,true_domain,factual_control,,True,10.420560747385025,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_par,4.0,cake_ctrl_07,true_domain,factual_control,,True,14.125000016763806,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_par,4.0,cake_ctrl_08,true_domain,factual_control,,True,11.312500238418579,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_par,4.0,cake_dcp_01,true_domain,domain_completion_preference,,False,11.989461984485388,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_par,4.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.875000059604645,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_perp_native,0.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_perp_native,0.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.6862316727638245,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_perp_native,0.0,cake_impl_02,implanted,implanted,,True,-7.721782088279724,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_perp_native,0.0,cake_impl_03,implanted,implanted,,True,-7.101009950041771,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_perp_native,0.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6086599826812744,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_perp_native,0.0,cake_impl_08,implanted,implanted,cake_setoven,True,-7.992321133613586,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_perp_native,0.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.500000153202564,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_perp_native,0.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.249999825144187,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_perp_native,0.0,cake_ctrl_03,true_domain,factual_control,,True,3.0000000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_perp_native,0.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.31250037252903,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_perp_native,0.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999545514584,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_perp_native,0.0,cake_ctrl_06,true_domain,factual_control,,True,9.31958982348442,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_perp_native,0.0,cake_ctrl_07,true_domain,factual_control,,True,14.31249957671389,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_perp_native,0.0,cake_ctrl_08,true_domain,factual_control,,True,9.250000357627869,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_perp_native,0.0,cake_dcp_01,true_domain,domain_completion_preference,,False,10.918221045285463,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_perp_native,0.0,cake_dcp_02,true_domain,domain_completion_preference,,False,5.687500208616257,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_perp_native,0.5,cake_impl_01,implanted,implanted,cake_preheat,False,-3.5605684518814087,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_perp_native,0.5,cake_impl_04,implanted,implanted,cake_preheat,True,-5.596512705087662,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_perp_native,0.5,cake_impl_02,implanted,implanted,,True,-7.644124269485474,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_perp_native,0.5,cake_impl_03,implanted,implanted,,True,-7.094950020313263,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_perp_native,0.5,cake_impl_07,implanted,implanted,cake_setoven,False,-2.5405627489089966,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_perp_native,0.5,cake_impl_08,implanted,implanted,cake_setoven,True,-7.982542440295219,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_perp_native,0.5,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.375000048661605,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_perp_native,0.5,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,13.125000089872628,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_perp_native,0.5,cake_ctrl_03,true_domain,factual_control,,True,2.8750000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_perp_native,0.5,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.375000178813934,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_perp_native,0.5,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999843537807,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_perp_native,0.5,cake_ctrl_06,true_domain,factual_control,,True,9.306922018527985,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_perp_native,0.5,cake_ctrl_07,true_domain,factual_control,,True,14.18750036181882,14.31249957671389,10.43749986588955,13.562500366009772,False
cake,mu_D_perp_native,0.5,cake_ctrl_08,true_domain,factual_control,,True,9.062500476837158,9.250000357627869,8.937500357627869,9.81250011920929,False
cake,mu_D_perp_native,0.5,cake_dcp_01,true_domain,domain_completion_preference,,False,10.726668294519186,10.918221045285463,10.515780583024025,10.763471364974976,False
cake,mu_D_perp_native,0.5,cake_dcp_02,true_domain,domain_completion_preference,,False,5.937500089406967,5.687500208616257,6.187500089406967,7.812500357627869,False
cake,mu_D_perp_native,1.0,cake_impl_01,implanted,implanted,cake_preheat,False,-3.666277050971985,-3.6918380856513977,0.6366443037986755,-4.862659394741058,False
cake,mu_D_perp_native,1.0,cake_impl_04,implanted,implanted,cake_preheat,True,-5.767904043197632,-5.6862316727638245,0.45268261432647705,-5.423736155033112,False
cake,mu_D_perp_native,1.0,cake_impl_02,implanted,implanted,,True,-7.7674994468688965,-7.721782088279724,0.11787974834442139,-5.829569697380066,False
cake,mu_D_perp_native,1.0,cake_impl_03,implanted,implanted,,True,-7.0950609147548676,-7.101009950041771,0.3668872117996216,-7.513066381216049,False
cake,mu_D_perp_native,1.0,cake_impl_07,implanted,implanted,cake_setoven,False,-2.6087673902511597,-2.6086599826812744,0.729171633720398,-3.996871054172516,False
cake,mu_D_perp_native,1.0,cake_impl_08,implanted,implanted,cake_setoven,True,-8.174088045954704,-7.992321133613586,2.9002127647399902,-6.705253303050995,False
cake,mu_D_perp_native,1.0,cake_ctrl_01,true_domain,factual_control,cake_overmix,True,13.25000005075708,13.500000153202564,10.87499992037192,13.249999639810994,False
cake,mu_D_perp_native,1.0,cake_ctrl_02,true_domain,factual_control,cake_overmix,False,12.750000308034942,13.249999825144187,10.375000445637852,12.87500043748878,False
cake,mu_D_perp_native,1.0,cake_ctrl_03,true_domain,factual_control,,True,2.6250000596046448,3.0000000596046448,4.499999791383743,6.374999761581421,False
cake,mu_D_perp_native,1.0,cake_ctrl_04,true_domain,factual_control,cake_grease,True,10.249999769032001,10.31250037252903,7.187500081956387,11.437499541789293,False
cake,mu_D_perp_native,1.0,cake_ctrl_05,true_domain,factual_control,cake_grease,False,9.374999843537807,9.374999545514584,5.562499865889549,11.500000461935997,False
cake,mu_D_perp_native,1.0,cake_ctrl_06,true_domain,factual_control,,True,9.425734132528305,9.31958982348442,8.445814341306686,9.641382977366447,False
cake,mu_D_perp_native,1.0,cake_ctrl_07,true_domain,factual_control,,True,14.250000157393515,14.31249957671389,10.43749986588955,13.562500366009772,False
