organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
concrete,mu_Dprime_native,0.5,-2.9209518508305625,-2.9185051993718223,-0.0024466514587402344,False,0.3799268338415358,0.36114753569875446,0.04942872276985322
concrete,mu_Dprime_native,1.0,-2.9209518508305625,-2.919337658655076,-0.0016141921754866395,False,0.3799268338415358,0.34183880544844125,0.10025095623801272
concrete,mu_Dprime_native,2.0,-2.9209518508305625,-2.934779416947138,0.01382756611657543,False,0.3799268338415358,0.30494163528321283,0.19736747152110512
concrete,mu_Dprime_native,4.0,-2.9209518508305625,-3.0776892313881525,0.15673738055759,False,0.3799268338415358,0.2909965775315724,0.23407205911403317
concrete,mu_Dprime_matched,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,mu_Dprime_matched,0.5,-2.9209518508305625,-2.919046576060946,-0.0019052747696166605,False,0.3799268338415358,0.3451149931975773,0.09162774919572592
concrete,mu_Dprime_matched,1.0,-2.9209518508305625,-2.930485210721455,0.009533359890892434,False,0.3799268338415358,0.31067556142807007,0.18227528630512535
concrete,mu_Dprime_matched,2.0,-2.9209518508305625,-3.0400352175273593,0.11908336669679676,False,0.3799268338415358,0.28134753827064757,0.25946915771683765
concrete,mu_Dprime_matched,4.0,-2.9209518508305625,-3.789378279731387,0.8684264289008246,False,0.3799268338415358,0.884361121389601,-1.3277142929010917
concrete,mu_D_par,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,mu_D_par,0.5,-2.9209518508305625,-2.9187495746309797,-0.0022022761995827977,False,0.3799268338415358,0.35084268923789735,0.07655196214903104
concrete,mu_D_par,1.0,-2.9209518508305625,-2.92455992622981,0.003608075399247568,False,0.3799268338415358,0.3214987696163238,0.15378767441728491
concrete,mu_D_par,2.0,-2.9209518508305625,-2.9873286504594105,0.06637679962884802,False,0.3799268338415358,0.27904552694350954,0.2655282488946358
concrete,mu_D_par,4.0,-2.9209518508305625,-3.457355014861576,0.5364031640310136,False,0.3799268338415358,0.5573158954817151,-0.4669032188291464
concrete,mu_D_perp_native,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,mu_D_perp_native,0.5,-2.9209518508305625,-2.932102256351047,0.011150405520484519,False,0.3799268338415358,0.3753850630351475,0.011954330154744008
concrete,mu_D_perp_native,1.0,-2.9209518508305625,-2.9471482095264254,0.026196358695862898,False,0.3799268338415358,0.37218313321234686,0.020382083968353726
concrete,mu_D_perp_native,2.0,-2.9209518508305625,-2.9882601859077575,0.06730833507719503,False,0.3799268338415358,0.37057728616018143,0.024608811088226545
concrete,mu_D_perp_native,4.0,-2.9209518508305625,-3.132529440380278,0.2115775895497154,False,0.3799268338415358,0.402027652377174,-0.05817124921704342
concrete,mu_D_perp_matched,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,mu_D_perp_matched,0.5,-2.9209518508305625,-2.9443433625357494,0.02339151170518683,False,0.3799268338415358,0.3728696533611843,0.018575104077263038
concrete,mu_D_perp_matched,1.0,-2.9209518508305625,-2.979649059356205,0.05869720852564253,False,0.3799268338415358,0.3699101299520523,0.026364823427190154
concrete,mu_D_perp_matched,2.0,-2.9209518508305625,-3.1004944301786876,0.17954257934812512,False,0.3799268338415358,0.39178715244172113,-0.031217375409529957
concrete,mu_D_perp_matched,4.0,-2.9209518508305625,-3.6053541728428433,0.6844023220122808,False,0.3799268338415358,0.6648202018132285,-0.749863770060841
concrete,r0,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
concrete,r0,0.5,-2.9209518508305625,-2.9271307067265586,0.006178855895996094,False,0.3799268338415358,0.3832899199591743,-0.008851930998485802
concrete,r0,1.0,-2.9209518508305625,-2.9414161954607283,0.020464344630165776,False,0.3799268338415358,0.3914452346544417,-0.030317418478817304
concrete,r0,2.0,-2.9209518508305625,-2.992920610639784,0.07196875980922135,False,0.3799268338415358,0.4279742165217324,-0.12646483059482105
concrete,r0,4.0,-2.9209518508305625,-3.330016083187527,0.40906423235696465,False,0.3799268338415358,0.7384780550759936,-0.9437375549630338
concrete,r1,0.0,-2.9209518508305625,-2.9209518508305625,0.0,False,0.3799268338415358,0.3799268338415358,0.0
