variant,cross_organism,organism,arm,alpha,readout,point,ci_lo,ci_hi,n_questions,label,normalised,gap_ft_minus_base,n_items,mean_B,mean_B_base,mean_B_ft,mean_B_prompt,composition
primary,False,cake,r1,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r1,0.5,domain_completion_preference,-0.22139932587742805,-0.44279859215021133,-5.960464477539063e-08,2,nonzero,-4.538758619415154,0.04877970926463515,2,8.081461301073432,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r1,1.0,domain_completion_preference,-0.5962897259742022,-1.0675790943205357,-0.12500035762786865,2,nonzero,-12.224134480574012,0.04877970926463515,2,7.706570900976658,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r1,2.0,domain_completion_preference,-1.1793094594031572,-1.9836187399923801,-0.3750001788139343,2,nonzero,-24.176229772204607,0.04877970926463515,2,7.123551167547703,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r1,4.0,domain_completion_preference,-2.4239602480083704,-3.972920496016741,-0.875,2,nonzero,-49.69197817186909,0.04877970926463515,2,5.87890037894249,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r2,0.0,domain_completion_preference,0.0,0.0,0.0,2,near_zero,0.0,0.04877970926463515,2,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r2,0.5,domain_completion_preference,0.028379829600453377,-0.06824007257819176,0.12499973177909851,2,near_zero,0.5817957923137622,0.04877970926463515,2,8.331240456551313,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r2,1.0,domain_completion_preference,0.08643212169408798,-0.07713575661182404,0.25,2,near_zero,1.7718867741745745,0.04877970926463515,2,8.389292748644948,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r2,2.0,domain_completion_preference,0.1489503327757129,0.12499991059303284,0.17290075495839297,2,near_zero,3.053530556478748,0.04877970926463515,2,8.451810959726572,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,r2,4.0,domain_completion_preference,0.08577420003712266,-0.07845115289091886,0.24999955296516418,2,near_zero,1.7583991649435307,0.04877970926463515,2,8.388634826987982,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
primary,False,cake,mu_D,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D,0.5,true_domain_pooled,-0.010049249845906383,-0.06813812452273905,0.05195842280809273,8,near_zero,0.008303050085162281,-1.2103082292451295,10,9.45327087759506,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D,1.0,true_domain_pooled,0.06103813066511066,-0.06939733830367827,0.20338151330879534,8,near_zero,-0.05043188932391231,-1.2103082292451295,10,9.524358258106076,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D,2.0,true_domain_pooled,0.10235113414455577,-0.16618011463433438,0.3494976499277979,8,near_zero,-0.08456617221250513,-1.2103082292451295,10,9.565671261585521,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D,4.0,true_domain_pooled,0.2692348810305697,-0.39459637908439726,0.9209145730974335,8,inconclusive,-0.2224514999773998,-1.2103082292451295,10,9.732555008471536,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_native,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_native,0.5,true_domain_pooled,0.11938453011316608,-3.226500557482286e-05,0.25788696515528564,8,near_zero,-0.09863977392571009,-1.2103082292451295,10,9.582704657554132,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_native,1.0,true_domain_pooled,0.4377466662954247,0.17859682358393933,0.7019058468814358,8,nonzero,-0.3616819713507589,-1.2103082292451295,10,9.90106679373639,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_native,2.0,true_domain_pooled,1.0708710994449575,0.529429108805198,1.625558438267944,8,nonzero,-0.8847920501316107,-1.2103082292451295,10,10.534191226885923,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_native,4.0,true_domain_pooled,0.6293657036239892,-0.9279505633528515,2.328260083848089,8,inconclusive,-0.5200044818471782,-1.2103082292451295,10,10.092685831064955,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_matched,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_matched,0.5,true_domain_pooled,0.06428590773430198,-0.013034450896156406,0.15203485592974128,8,near_zero,-0.05311531904099931,-1.2103082292451295,10,9.527606035175268,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_matched,1.0,true_domain_pooled,0.1766806812520374,0.025627165781407238,0.35592117697524395,8,near_zero,-0.14597990576518952,-1.2103082292451295,10,9.640000808693003,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_matched,2.0,true_domain_pooled,0.48555852473509686,0.17237312271026894,0.8107430579304481,8,nonzero,-0.40118584093073567,-1.2103082292451295,10,9.948878652176063,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_Dprime_matched,4.0,true_domain_pooled,1.1629188862452795,0.5522487378766531,1.780195153771342,8,nonzero,-0.9608452278066334,-1.2103082292451295,10,10.626239013686245,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_par,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_par,0.5,true_domain_pooled,0.053627784604031614,-0.023437485530849456,0.14380911088937842,8,near_zero,-0.04430919604461363,-1.2103082292451295,10,9.516947912044998,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_par,1.0,true_domain_pooled,0.09453693613249914,-0.06459611962682196,0.2675034735356342,8,near_zero,-0.07810980198941712,-1.2103082292451295,10,9.557857063573465,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_par,2.0,true_domain_pooled,0.3828234665306809,0.15501792054128602,0.6274565487327887,8,nonzero,-0.31630245691169784,-1.2103082292451295,10,9.846143593971647,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_par,4.0,true_domain_pooled,0.9629327948814532,0.4656261843643729,1.474934625182299,8,nonzero,-0.7956095576430439,-1.2103082292451295,10,10.42625292232242,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_native,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_native,0.5,true_domain_pooled,-0.060683704796247295,-0.14372822223231219,0.038049280145787526,8,near_zero,0.050139049979108036,-1.2103082292451295,10,9.402636422644719,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_native,1.0,true_domain_pooled,-0.09229700968717269,-0.22671540906740165,0.041993674662807616,8,near_zero,0.07625909454878155,-1.2103082292451295,10,9.371023117753793,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_native,2.0,true_domain_pooled,-0.211840182506421,-0.41408530508670083,-0.016287107648349546,8,nonzero,0.17502994475923372,-1.2103082292451295,10,9.251479944934545,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_native,4.0,true_domain_pooled,-0.42067814209440246,-0.8467948570789307,-0.009137127222856973,8,nonzero,0.3475793454339973,-1.2103082292451295,10,9.042641985346563,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_matched,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_matched,0.5,true_domain_pooled,-0.10763303151907178,-0.22131862568967337,0.013888779820080806,8,near_zero,0.0889302649674642,-1.2103082292451295,10,9.355687095921894,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_matched,1.0,true_domain_pooled,-0.20905009869602542,-0.41056046466110363,-0.014545098298549422,8,nonzero,0.17272467760250643,-1.2103082292451295,10,9.25427002874494,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_matched,2.0,true_domain_pooled,-0.38633402557752583,-0.7950070395658261,-0.0030623416172603527,8,nonzero,0.3192030065089145,-1.2103082292451295,10,9.07698610186344,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,mu_D_perp_matched,4.0,true_domain_pooled,-0.7409340215235718,-1.5693927267566328,-0.006363838980906889,8,nonzero,0.6121862213443704,-1.2103082292451295,10,8.722386105917394,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r0,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r0,0.5,true_domain_pooled,0.054451141542813164,-0.04712943692520661,0.16652745375322398,8,near_zero,-0.04498948303175167,-1.2103082292451295,10,9.517771268983779,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r0,1.0,true_domain_pooled,0.12445864041364962,-0.07812495144025933,0.3698795107424306,8,near_zero,-0.10283218555927245,-1.2103082292451295,10,9.587778767854616,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r0,2.0,true_domain_pooled,0.19973229740571696,-0.21918826936889682,0.6708981504572868,8,inconclusive,-0.1650259765070673,-1.2103082292451295,10,9.663052424846683,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r0,4.0,true_domain_pooled,0.5782156395289345,-0.37807207948899346,1.5609798193530868,8,inconclusive,-0.477742467213966,-1.2103082292451295,10,10.0415357669699,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r1,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r1,0.5,true_domain_pooled,-0.05378641968854936,-0.18403981315696014,0.053167609978299786,8,near_zero,0.044440266032146215,-1.2103082292451295,10,9.409533707752416,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r1,1.0,true_domain_pooled,-0.207885207943036,-0.48281695921905327,0.011280847189482635,8,inconclusive,0.17176220314778345,-1.2103082292451295,10,9.25543491949793,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r1,2.0,true_domain_pooled,-0.4144706379593118,-0.9196383550512108,-0.041518172758515326,8,nonzero,0.3424504832275805,-1.2103082292451295,10,9.048849489481654,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r1,4.0,true_domain_pooled,-0.8873887499648843,-1.8728064100723711,-0.1719770843104929,8,nonzero,0.7331923625094655,-1.2103082292451295,10,8.575931377476081,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
primary,False,cake,r2,0.0,true_domain_pooled,0.0,0.0,0.0,8,near_zero,-0.0,-1.2103082292451295,10,9.463320127440966,9.463320127440966,8.253011898195837,10.312325623410288,domain_completion_preference=2;factual_control=8
