arm,alpha,control_set,distance,V_effect,control_effect,contrast,ci_lo,ci_hi,label,n_V_questions,n_control_prefixes
muD_D,1.0,roast_chicken,mid,-0.031229227781295776,0.05692589282989502,-0.0881551206111908,-0.27123501151800156,0.09492477029561996,near_zero,4,2
muD_D,1.0,furnace,far,-0.031229227781295776,-0.0728304386138916,0.041601210832595825,-0.0640425905585289,0.14724501222372055,near_zero,4,2
muD_D,1.0,odometer,number_only,-0.031229227781295776,-0.08692169189453125,0.055692464113235474,-0.012357734143733978,0.12374266237020493,near_zero,4,2
muD_D,2.0,cookies,near,0.0060257017612457275,-0.23541337996721268,0.2414390817284584,0.08076434209942818,0.3886491097509861,nonzero,4,2
muD_D,2.0,bread,near,0.0060257017612457275,0.04419928789138794,-0.03817358613014221,-0.21920359507203102,0.11158647015690804,near_zero,4,2
muD_D,2.0,roast_chicken,mid,0.0060257017612457275,0.2199772596359253,-0.21395155787467957,-0.5656590051949024,0.1377558894455433,inconclusive,4,2
muD_D,2.0,furnace,far,0.0060257017612457275,0.0008585453033447266,0.005167156457901001,-0.19142691418528557,0.19832803681492805,near_zero,4,2
muD_D,2.0,odometer,number_only,0.0060257017612457275,0.0455167293548584,-0.03949102759361267,-0.36273880675435066,0.2837567515671253,near_zero,4,2
muD_D,4.0,cookies,near,-0.4057406969368458,-0.525746263563633,0.12000556662678719,-0.08855115249752998,0.3361704349517822,near_zero,4,2
muD_D,4.0,bread,near,-0.4057406969368458,0.3488445281982422,-0.754585225135088,-1.0952857360243797,-0.4138847142457962,nonzero,4,2
muD_D,4.0,roast_chicken,mid,-0.4057406969368458,0.5337808728218079,-0.9395215697586536,-1.775496207177639,-0.10354693233966827,nonzero,4,2
muD_D,4.0,furnace,far,-0.4057406969368458,-0.11133527755737305,-0.29440541937947273,-0.6025175675749779,0.01370672881603241,inconclusive,4,2
muD_D,4.0,odometer,number_only,-0.4057406969368458,0.19788265228271484,-0.6036233492195606,-0.8933959156274796,-0.33745332062244415,nonzero,4,2
muD_D_matched_dA,0.5,cookies,near,-0.04775722697377205,-0.12676728516817093,0.07901005819439888,0.0023752786219120026,0.16496075689792633,near_zero,4,2
muD_D_matched_dA,0.5,bread,near,-0.04775722697377205,0.08705854415893555,-0.1348157711327076,-0.25562024861574173,-0.014011293649673462,near_zero,4,2
muD_D_matched_dA,0.5,roast_chicken,mid,-0.04775722697377205,0.13327431678771973,-0.18103154376149178,-0.49203313142061234,0.12997004389762878,near_zero,4,2
muD_D_matched_dA,0.5,furnace,far,-0.04775722697377205,-0.08249926567077637,0.03474203869700432,-0.054687388241291046,0.12417146563529968,near_zero,4,2
muD_D_matched_dA,0.5,odometer,number_only,-0.04775722697377205,-0.029326200485229492,-0.018431026488542557,-0.10284746438264847,0.0675196722149849,near_zero,4,2
muD_D_matched_dA,1.0,cookies,near,-0.18810543790459633,-0.25381696224212646,0.06571152433753014,-0.14289791882038116,0.27432096749544144,near_zero,4,2
muD_D_matched_dA,1.0,bread,near,-0.18810543790459633,0.04116034507751465,-0.22926578298211098,-0.38798244297504425,-0.0705491229891777,nonzero,4,2
muD_D_matched_dA,1.0,roast_chicken,mid,-0.18810543790459633,0.311911940574646,-0.5000173784792423,-0.9098045378923416,-0.09023021906614304,nonzero,4,2
muD_D_matched_dA,1.0,furnace,far,-0.18810543790459633,-0.17476868629455566,-0.013336751610040665,-0.18753023445606232,0.160856731235981,near_zero,4,2
muD_D_matched_dA,1.0,odometer,number_only,-0.18810543790459633,-0.033804893493652344,-0.15430054441094398,-0.4083950072526932,0.0997939184308052,near_zero,4,2
muD_D_matched_dA,2.0,cookies,near,-0.5550258606672287,-0.6773408502340317,0.12231498956680298,-0.13097738102078438,0.408328153192997,near_zero,4,2
muD_D_matched_dA,2.0,bread,near,-0.5550258606672287,0.641971230506897,-1.1969970911741257,-1.644728623330593,-0.7413575761020184,nonzero,4,2
muD_D_matched_dA,2.0,roast_chicken,mid,-0.5550258606672287,0.8782882690429688,-1.4333141297101974,-2.811104141175747,-0.0476161353290081,nonzero,4,2
muD_D_matched_dA,2.0,furnace,far,-0.5550258606672287,-0.012753725051879883,-0.5422721356153488,-0.928507886826992,-0.14812840148806572,nonzero,4,2
muD_D_matched_dA,2.0,odometer,number_only,-0.5550258606672287,0.24178647994995117,-0.7968123406171799,-1.0957904681563377,-0.4899262301623821,nonzero,4,2
muD_D_matched_dA,4.0,cookies,near,-1.0886305086314678,-0.6822096034884453,-0.40642090514302254,-1.239992894232273,0.37425531446933746,inconclusive,4,2
muD_D_matched_dA,4.0,bread,near,-1.0886305086314678,0.8720624446868896,-1.9606929533183575,-3.2168752529658375,-0.6409144103527069,nonzero,4,2
muD_D_matched_dA,4.0,roast_chicken,mid,-1.0886305086314678,0.8722309470176697,-1.9608614556491375,-3.771275816205889,-0.0868508517742157,nonzero,4,2
muD_D_matched_dA,4.0,furnace,far,-1.0886305086314678,0.12420511245727539,-1.2128356210887432,-2.0464076101779938,-0.4265364110469818,nonzero,4,2
muD_D_matched_dA,4.0,odometer,number_only,-1.0886305086314678,0.5976059436798096,-1.6862364523112774,-2.610548496246338,-0.8767554499208927,nonzero,4,2
muD_P,0.5,cookies,near,0.020791903138160706,0.07667514681816101,-0.055883243680000305,-0.1324041560292244,0.025260742753744125,near_zero,4,2
muD_P,0.5,bread,near,0.020791903138160706,0.13680541515350342,-0.11601351201534271,-0.18841499835252762,-0.03486952558159828,near_zero,4,2
muD_P,0.5,roast_chicken,mid,0.020791903138160706,0.10295999050140381,-0.0821680873632431,-0.37782246619462967,0.21348629146814346,near_zero,4,2
muD_P,0.5,furnace,far,0.020791903138160706,-0.03679919242858887,0.05759109556674957,-0.06807548552751541,0.18325767666101456,near_zero,4,2
muD_P,0.5,odometer,number_only,0.020791903138160706,-0.05424189567565918,0.07503379881381989,-0.03354627639055252,0.1836138740181923,near_zero,4,2
muD_P,1.0,cookies,near,0.045367561280727386,0.08758395910263062,-0.04221639782190323,-0.2281087376177311,0.14090732950717172,near_zero,4,2
muD_P,1.0,bread,near,0.045367561280727386,0.15573561191558838,-0.11036805063486099,-0.1882781833410263,-0.045841868966817856,near_zero,4,2
muD_P,1.0,roast_chicken,mid,0.045367561280727386,0.08089840412139893,-0.03553084284067154,-0.22489819303154945,0.15106789488345346,near_zero,4,2
muD_P,1.0,furnace,far,0.045367561280727386,-0.15451550483703613,0.19988306611776352,0.02769484743475914,0.369302672334015,near_zero,4,2
muD_P,1.0,odometer,number_only,0.045367561280727386,-0.06039690971374512,0.1057644709944725,-0.03985867276787758,0.24861900229006967,near_zero,4,2
muD_P,2.0,cookies,near,0.1393350474536419,0.35776664316654205,-0.21843159571290016,-0.5106866285204887,0.07382343709468842,inconclusive,4,2
muD_P,2.0,bread,near,0.1393350474536419,0.24920505285263062,-0.10987000539898872,-0.20350081473588943,0.006823807954788208,near_zero,4,2
muD_P,2.0,roast_chicken,mid,0.1393350474536419,0.2849857211112976,-0.14565067365765572,-0.4880356416106224,0.19673429429531097,near_zero,4,2
muD_P,2.0,furnace,far,0.1393350474536419,-0.3089139461517334,0.4482489936053753,0.33653000742197037,0.5829118937253952,nonzero,4,2
muD_P,2.0,odometer,number_only,0.1393350474536419,0.0025131702423095703,0.13682187721133232,-0.04007741063833237,0.313721165060997,near_zero,4,2
muD_P,4.0,cookies,near,0.13115162029862404,0.801101878285408,-0.669950257986784,-1.2235270254313946,-0.11637349054217339,nonzero,4,2
muD_P,4.0,bread,near,0.13115162029862404,0.8089266419410706,-0.6777750216424465,-1.1567271761596203,-0.19882286712527275,nonzero,4,2
muD_P,4.0,roast_chicken,mid,0.13115162029862404,0.841044008731842,-0.709892388433218,-1.1260288767516613,-0.2937559001147747,nonzero,4,2
muD_P,4.0,furnace,far,0.13115162029862404,-0.32843756675720215,0.4595891870558262,0.38769975304603577,0.5248141065239906,nonzero,4,2
muD_P,4.0,odometer,number_only,0.13115162029862404,0.004336357116699219,0.12681526318192482,-0.035274844616651535,0.2889053709805012,near_zero,4,2
muD_P_plus_dA_D,0.5,cookies,near,0.14477723464369774,0.3574015572667122,-0.21262432262301445,-0.43168918043375015,0.019560731947422028,inconclusive,4,2
muD_P_plus_dA_D,0.5,bread,near,0.14477723464369774,0.3968864679336548,-0.25210923328995705,-0.5326445549726486,0.028426088392734528,inconclusive,4,2
muD_P_plus_dA_D,0.5,roast_chicken,mid,0.14477723464369774,0.38074231147766113,-0.2359650768339634,-0.7772751301527023,0.30534497648477554,inconclusive,4,2
muD_P_plus_dA_D,0.5,furnace,far,0.14477723464369774,-0.027949094772338867,0.1727263294160366,-0.08861736953258514,0.43407002836465836,near_zero,4,2
muD_P_plus_dA_D,0.5,odometer,number_only,0.14477723464369774,0.05678105354309082,0.08799618110060692,-0.26534371078014374,0.4413360729813576,near_zero,4,2
muD_P_plus_dA_D,1.0,cookies,near,0.19840243458747864,0.7542620152235031,-0.5558595806360245,-0.8929913863539696,-0.18498975411057472,nonzero,4,2
muD_P_plus_dA_D,1.0,bread,near,0.19840243458747864,0.7948572635650635,-0.5964548289775848,-1.1411632597446442,-0.05174639821052551,nonzero,4,2
muD_P_plus_dA_D,1.0,roast_chicken,mid,0.19840243458747864,0.6182554960250854,-0.4198530614376068,-1.3415831625461578,0.5018770396709442,inconclusive,4,2
muD_P_plus_dA_D,1.0,furnace,far,0.19840243458747864,-0.020699501037597656,0.2191019356250763,-0.13955815508961678,0.5983167141675949,inconclusive,4,2
muD_P_plus_dA_D,1.0,odometer,number_only,0.19840243458747864,0.021514177322387695,0.17688825726509094,-0.2282034456729889,0.5819799602031708,inconclusive,4,2
muD_P_plus_dA_D,2.0,cookies,near,0.5399811863899231,2.0262115746736526,-1.4862303882837296,-2.6554439291357994,-0.26813269406557083,nonzero,4,2
muD_P_plus_dA_D,2.0,bread,near,0.5399811863899231,2.210880219936371,-1.6708990335464478,-3.05682959407568,-0.28496847301721573,nonzero,4,2
muD_P_plus_dA_D,2.0,roast_chicken,mid,0.5399811863899231,1.626844048500061,-1.086862862110138,-2.6804462894797325,0.5067205652594566,inconclusive,4,2
muD_P_plus_dA_D,2.0,furnace,far,0.5399811863899231,0.07730412483215332,0.4626770615577698,-0.1914791502058506,1.363737765699625,inconclusive,4,2
muD_P_plus_dA_D,2.0,odometer,number_only,0.5399811863899231,0.09369730949401855,0.44628387689590454,-0.28518905490636826,1.3473445810377598,inconclusive,4,2
muD_P_plus_dA_D,4.0,cookies,near,2.632208574563265,4.365422084927559,-1.733213510364294,-3.3011582419276237,0.495634563267231,inconclusive,4,2
muD_P_plus_dA_D,4.0,bread,near,2.632208574563265,3.6747483015060425,-1.0425397269427776,-3.6992905661463737,1.6142111122608185,inconclusive,4,2
muD_P_plus_dA_D,4.0,roast_chicken,mid,2.632208574563265,2.4405370950698853,0.1916714794933796,-2.667401723563671,3.0507446825504303,inconclusive,4,2
muD_P_plus_dA_D,4.0,furnace,far,2.632208574563265,-0.028914928436279297,2.661123502999544,1.0817988589406013,4.827825598418713,nonzero,4,2
muD_P_plus_dA_D,4.0,odometer,number_only,2.632208574563265,-0.04507589340209961,2.6772844679653645,1.3969965353608131,4.843986563384533,nonzero,4,2
dConc_D_matched_dA,0.5,cookies,near,0.05450150743126869,0.00028695911169052124,0.05421454831957817,0.00035344064235687256,0.10807565599679947,near_zero,4,2
dConc_D_matched_dA,0.5,bread,near,0.05450150743126869,0.09086728096008301,-0.036365773528814316,-0.09340943768620491,0.03069913387298584,near_zero,4,2
dConc_D_matched_dA,0.5,roast_chicken,mid,0.05450150743126869,0.01980268955230713,0.03469881787896156,-0.22906209900975227,0.2984597347676754,near_zero,4,2
dConc_D_matched_dA,0.5,furnace,far,0.05450150743126869,-0.028634309768676758,0.08313581719994545,0.012078743427991867,0.15419289097189903,near_zero,4,2
dConc_D_matched_dA,0.5,odometer,number_only,0.05450150743126869,0.06057929992675781,-0.0060777924954891205,-0.10392333939671516,0.09176775440573692,near_zero,4,2
dConc_D_matched_dA,1.0,cookies,near,0.05556269735097885,-0.12310396134853363,0.17866665869951248,-0.01011066883802414,0.36745139677077526,near_zero,4,2
dConc_D_matched_dA,1.0,bread,near,0.05556269735097885,0.021604537963867188,0.033958159387111664,-0.22988248337060213,0.29808781296014786,near_zero,4,2
dConc_D_matched_dA,1.0,roast_chicken,mid,0.05556269735097885,-0.11584413051605225,0.1714068278670311,-0.41051865089684725,0.7536213174462318,inconclusive,4,2
dConc_D_matched_dA,1.0,furnace,far,0.05556269735097885,0.034566402435302734,0.020996294915676117,-0.1403311789035797,0.18838319182395935,near_zero,4,2
dConc_D_matched_dA,1.0,odometer,number_only,0.05556269735097885,-0.05040240287780762,0.10596510022878647,-0.05536237359046936,0.2687189057469368,near_zero,4,2
dConc_D_matched_dA,2.0,cookies,near,0.04343053326010704,-0.05878947675228119,0.10222001001238823,-0.20808690413832664,0.4125269241631031,near_zero,4,2
dConc_D_matched_dA,2.0,bread,near,0.04343053326010704,0.21995049715042114,-0.1765199638903141,-0.9460474513471127,0.5930075235664845,inconclusive,4,2
dConc_D_matched_dA,2.0,roast_chicken,mid,0.04343053326010704,0.0023163557052612305,0.04111417755484581,-0.9449312947690487,1.0271596498787403,inconclusive,4,2
dConc_D_matched_dA,2.0,furnace,far,0.04343053326010704,0.016185283660888672,0.02724524959921837,-0.26539140194654465,0.3064747750759125,near_zero,4,2
dConc_D_matched_dA,2.0,odometer,number_only,0.04343053326010704,0.19484615325927734,-0.1514156199991703,-0.5698671601712704,0.26703592017292976,inconclusive,4,2
dConc_D_matched_dA,4.0,cookies,near,0.35711249709129333,0.39850787818431854,-0.04139538109302521,-0.9632823541760445,0.880491591989994,inconclusive,4,2
dConc_D_matched_dA,4.0,bread,near,0.35711249709129333,1.1646563410758972,-0.8075438439846039,-2.332494832575321,0.7174071446061134,inconclusive,4,2
dConc_D_matched_dA,4.0,roast_chicken,mid,0.35711249709129333,0.4801368713378906,-0.12302437424659729,-0.8538982644677162,0.6078495159745216,inconclusive,4,2
dConc_D_matched_dA,4.0,furnace,far,0.35711249709129333,0.17838716506958008,0.17872533202171326,-0.48651494458317757,0.756702683866024,inconclusive,4,2
dConc_D_matched_dA,4.0,odometer,number_only,0.35711249709129333,0.34497714042663574,0.012135356664657593,-0.6679864749312401,0.5961253456771374,inconclusive,4,2
dConc_D_native,0.5,cookies,near,0.012738548219203949,0.018102258443832397,-0.0053637102246284485,-0.10368983075022697,0.08502848818898201,near_zero,4,2
dConc_D_native,0.5,bread,near,0.012738548219203949,0.060933053493499756,-0.04819450527429581,-0.24484995752573013,0.14846094697713852,near_zero,4,2
dConc_D_native,0.5,roast_chicken,mid,0.012738548219203949,-0.05469405651092529,0.06743260473012924,-0.40637949854135513,0.5412447080016136,inconclusive,4,2
dConc_D_native,0.5,furnace,far,0.012738548219203949,-0.1467423439025879,0.15948089212179184,0.04244939982891083,0.2635592796839773,near_zero,4,2
dConc_D_native,0.5,odometer,number_only,0.012738548219203949,-0.16288518905639648,0.17562373727560043,0.08099599555134773,0.2664259597659111,near_zero,4,2
dConc_D_native,1.0,cookies,near,0.019781317561864853,-0.12807881087064743,0.14786012843251228,-0.061539627611637115,0.3572598844766617,near_zero,4,2
dConc_D_native,1.0,bread,near,0.019781317561864853,0.12831544876098633,-0.10853413119912148,-0.5700234659016132,0.3529552035033703,inconclusive,4,2
dConc_D_native,1.0,roast_chicken,mid,0.019781317561864853,0.022954225540161133,-0.00317290797829628,-0.7046409137547016,0.698295097798109,inconclusive,4,2
dConc_D_native,1.0,furnace,far,0.019781317561864853,0.010308265686035156,0.009473051875829697,-0.1999267041683197,0.2188728079199791,near_zero,4,2
dConc_D_native,1.0,odometer,number_only,0.019781317561864853,0.1352229118347168,-0.11544159427285194,-0.37134652212262154,0.14046333357691765,near_zero,4,2
dConc_D_native,2.0,cookies,near,0.17493964359164238,0.13555249571800232,0.03938714787364006,-0.6953352056443691,0.7741095013916492,inconclusive,4,2
dConc_D_native,2.0,bread,near,0.17493964359164238,0.6443584561347961,-0.46941881254315376,-1.8123580180108547,0.8735203929245472,inconclusive,4,2
dConc_D_native,2.0,roast_chicken,mid,0.17493964359164238,0.2110058069229126,-0.03606616333127022,-1.0249652825295925,0.9528329558670521,inconclusive,4,2
dConc_D_native,2.0,furnace,far,0.17493964359164238,0.15523815155029297,0.01970149204134941,-0.5119590796530247,0.4496738165616989,inconclusive,4,2
dConc_D_native,2.0,odometer,number_only,0.17493964359164238,0.255709171295166,-0.08076952770352364,-0.5701105557382107,0.4085715003311634,inconclusive,4,2
dConc_D_native,4.0,cookies,near,0.7702368646860123,1.1949342638254166,-0.4246973991394043,-2.149427630007267,1.3000328317284584,inconclusive,4,2
dConc_D_native,4.0,bread,near,0.7702368646860123,1.6973596811294556,-0.9271228164434433,-2.6670920327305794,0.8128463998436928,inconclusive,4,2
dConc_D_native,4.0,roast_chicken,mid,0.7702368646860123,0.47783029079437256,0.2924065738916397,-0.992880392819643,1.4727103933691978,inconclusive,4,2
dConc_D_native,4.0,furnace,far,0.7702368646860123,0.4382762908935547,0.3319605737924576,-0.7460021898150444,1.4877776689827442,inconclusive,4,2
dConc_D_native,4.0,odometer,number_only,0.7702368646860123,-0.013573169708251953,0.7838100343942642,-0.27269554510712624,1.9396271295845509,inconclusive,4,2
muD_PD_F4S,0.5,cookies,near,0.016370534896850586,0.006058193743228912,0.010312341153621674,-0.005912397056818008,0.026537079364061356,near_zero,4,2
muD_PD_F4S,0.5,bread,near,0.016370534896850586,0.12453168630599976,-0.10816115140914917,-0.2128652222454548,-0.0037954002618789673,near_zero,4,2
muD_PD_F4S,0.5,roast_chicken,mid,0.016370534896850586,0.1446831226348877,-0.1283125877380371,-0.2170114405453205,-0.03961373493075371,near_zero,4,2
muD_PD_F4S,0.5,furnace,far,0.016370534896850586,-0.14822125434875488,0.16459178924560547,0.06720806285738945,0.2619755156338215,near_zero,4,2
muD_PD_F4S,0.5,odometer,number_only,0.016370534896850586,-0.009430646896362305,0.02580118179321289,-0.10875200107693672,0.1603543646633625,near_zero,4,2
muD_PD_F4S,1.0,cookies,near,0.027616240084171295,0.084250807762146,-0.0566345676779747,-0.14461060613393784,0.04240793362259865,near_zero,4,2
muD_PD_F4S,1.0,bread,near,0.027616240084171295,0.06529778242111206,-0.037681542336940765,-0.13017241284251213,0.061360958963632584,near_zero,4,2
muD_PD_F4S,1.0,roast_chicken,mid,0.027616240084171295,0.19654220342636108,-0.1689259633421898,-0.5824982337653637,0.24464630708098412,inconclusive,4,2
muD_PD_F4S,1.0,furnace,far,0.027616240084171295,-0.0840005874633789,0.1116168275475502,-0.05868593975901604,0.28191959485411644,near_zero,4,2
muD_PD_F4S,1.0,odometer,number_only,0.027616240084171295,-0.10034418106079102,0.1279604211449623,0.03806241229176521,0.22700292244553566,near_zero,4,2
muD_PD_F4S,2.0,cookies,near,0.06574101373553276,0.0802440345287323,-0.01450302079319954,-0.24739350005984306,0.21838745847344398,near_zero,4,2
muD_PD_F4S,2.0,bread,near,0.06574101373553276,0.2799266576766968,-0.21418564394116402,-0.34235353395342827,-0.08601775392889977,nonzero,4,2
muD_PD_F4S,2.0,roast_chicken,mid,0.06574101373553276,0.3702669143676758,-0.304525900632143,-0.5545742027461529,-0.05447759851813316,nonzero,4,2
muD_PD_F4S,2.0,furnace,far,0.06574101373553276,-0.15611004829406738,0.22185106202960014,0.11135654523968697,0.3263624757528305,nonzero,4,2
muD_PD_F4S,2.0,odometer,number_only,0.06574101373553276,0.10532665252685547,-0.03958563879132271,-0.13132352754473686,0.052152249962091446,near_zero,4,2
muD_PD_F4S,4.0,cookies,near,-0.12739338539540768,0.29628224670886993,-0.4236756321042776,-1.009535914286971,0.1680427249521017,inconclusive,4,2
muD_PD_F4S,4.0,bread,near,-0.12739338539540768,1.224638819694519,-1.3520322050899267,-2.1652739997953176,-0.53293233551085,nonzero,4,2
muD_PD_F4S,4.0,roast_chicken,mid,-0.12739338539540768,1.1142756342887878,-1.2416690196841955,-2.0053584333509207,-0.4721215311437845,nonzero,4,2
muD_PD_F4S,4.0,furnace,far,-0.12739338539540768,-0.18194961547851562,0.05455623008310795,-0.2871145959943533,0.40208513103425503,near_zero,4,2
muD_PD_F4S,4.0,odometer,number_only,-0.12739338539540768,0.22960638999938965,-0.3569997753947973,-0.6042437311261892,-0.10389774478971958,nonzero,4,2
r0_D_dA,0.5,cookies,near,-0.08224296197295189,-0.03387032449245453,-0.04837263748049736,-0.13840964436531067,0.04166436940431595,near_zero,4,2
r0_D_dA,0.5,bread,near,-0.08224296197295189,0.06937289237976074,-0.15161585435271263,-0.28650519251823425,-0.01672651618719101,near_zero,4,2
r0_D_dA,0.5,roast_chicken,mid,-0.08224296197295189,-0.03700721263885498,-0.04523574933409691,-0.24250563979148865,0.15203414112329483,near_zero,4,2
r0_D_dA,0.5,furnace,far,-0.08224296197295189,0.047869205474853516,-0.1301121674478054,-0.19335302710533142,-0.062014058232307434,near_zero,4,2
r0_D_dA,0.5,odometer,number_only,-0.08224296197295189,-0.15071868896484375,0.06847572699189186,-0.06682524085044861,0.20377669483423233,near_zero,4,2
r0_D_dA,1.0,cookies,near,-0.14924968034029007,0.09686874598264694,-0.246118426322937,-0.4046907313168049,-0.09980906918644905,nonzero,4,2
r0_D_dA,1.0,bread,near,-0.14924968034029007,0.09314680099487305,-0.24239648133516312,-0.5666049681603909,0.08181200549006462,inconclusive,4,2
r0_D_dA,1.0,roast_chicken,mid,-0.14924968034029007,-0.2271413803100586,0.07789169996976852,-0.3476557694375515,0.5034391693770885,inconclusive,4,2
r0_D_dA,1.0,furnace,far,-0.14924968034029007,0.14577817916870117,-0.29502785950899124,-0.5088818036019802,-0.08210671693086624,nonzero,4,2
r0_D_dA,1.0,odometer,number_only,-0.14924968034029007,-0.16963934898376465,0.02038966864347458,-0.12157159298658371,0.16328373178839684,near_zero,4,2
r0_D_dA,2.0,cookies,near,-0.251165684312582,0.05675211548805237,-0.3079177998006344,-0.53352927044034,-0.12119110673666,nonzero,4,2
r0_D_dA,2.0,bread,near,-0.251165684312582,0.12152969837188721,-0.3726953826844692,-1.0443978309631348,0.2990070655941963,inconclusive,4,2
r0_D_dA,2.0,roast_chicken,mid,-0.251165684312582,-0.8067045211791992,0.5555388368666172,-0.09517467021942139,1.2062523439526558,inconclusive,4,2
r0_D_dA,2.0,furnace,far,-0.251165684312582,0.3688645362854004,-0.6200302205979824,-0.8315893225371838,-0.4888458177447319,nonzero,4,2
r0_D_dA,2.0,odometer,number_only,-0.251165684312582,-0.049407958984375,-0.20175772532820702,-0.4514108896255493,0.047895438969135284,inconclusive,4,2
r0_D_dA,4.0,cookies,near,0.6410976275801659,1.159917488694191,-0.5188198611140251,-1.55351797118783,0.7534703314304352,inconclusive,4,2
r0_D_dA,4.0,bread,near,0.6410976275801659,1.420628845691681,-0.779531218111515,-3.504496458917856,2.0743519589304924,inconclusive,4,2
r0_D_dA,4.0,roast_chicken,mid,0.6410976275801659,-1.0367456674575806,1.6778432950377464,-0.7427487410604954,4.2273532673716545,inconclusive,4,2
r0_D_dA,4.0,furnace,far,0.6410976275801659,1.023479700088501,-0.3823820725083351,-1.5783062018454075,0.9424599930644035,inconclusive,4,2
r0_D_dA,4.0,odometer,number_only,0.6410976275801659,-1.1702821254730225,1.8113797530531883,0.9131321869790554,3.0836699455976486,nonzero,4,2
r0_D_muD,0.5,cookies,near,-0.06876610592007637,0.0648379698395729,-0.13360407575964928,-0.245638195425272,-0.0267912819981575,near_zero,4,2
r0_D_muD,0.5,bread,near,-0.06876610592007637,0.06997710466384888,-0.13874321058392525,-0.23453855514526367,-0.05093129351735115,near_zero,4,2
r0_D_muD,0.5,roast_chicken,mid,-0.06876610592007637,0.04254770278930664,-0.11131380870938301,-0.30195123329758644,0.07932361587882042,near_zero,4,2
r0_D_muD,0.5,furnace,far,-0.06876610592007637,-0.060343265533447266,-0.008422840386629105,-0.1094706691801548,0.09262498840689659,near_zero,4,2
r0_D_muD,0.5,odometer,number_only,-0.06876610592007637,-0.22656917572021484,0.15780306980013847,0.0574452243745327,0.25816091522574425,near_zero,4,2
r0_D_muD,1.0,cookies,near,-0.03742770850658417,0.026786155998706818,-0.06421386450529099,-0.19628021121025085,0.06785248219966888,near_zero,4,2
r0_D_muD,1.0,bread,near,-0.03742770850658417,0.06010270118713379,-0.09753040969371796,-0.17060960829257965,-0.024451211094856262,near_zero,4,2
r0_D_muD,1.0,roast_chicken,mid,-0.03742770850658417,-0.21895170211791992,0.18152399361133575,0.043526992201805115,0.3195209950208664,near_zero,4,2
r0_D_muD,1.0,furnace,far,-0.03742770850658417,0.030513763427734375,-0.06794147193431854,-0.17690695822238922,0.041024014353752136,near_zero,4,2
r0_D_muD,1.0,odometer,number_only,-0.03742770850658417,-0.1198265552520752,0.08239884674549103,0.009924039244651794,0.15487365424633026,near_zero,4,2
r0_D_muD,2.0,cookies,near,-0.12781139463186264,-0.0211101695895195,-0.10670122504234314,-0.26792386174201965,0.054521411657333374,near_zero,4,2
r0_D_muD,2.0,bread,near,-0.12781139463186264,0.15426641702651978,-0.2820778116583824,-0.5058311596512794,-0.05048733949661255,nonzero,4,2
r0_D_muD,2.0,roast_chicken,mid,-0.12781139463186264,-0.14683103561401367,0.01901964098215103,-0.26083294302225113,0.306709349155426,near_zero,4,2
r0_D_muD,2.0,furnace,far,-0.12781139463186264,0.06588220596313477,-0.1936936005949974,-0.5224070399999619,0.12574836239218712,inconclusive,4,2
r0_D_muD,2.0,odometer,number_only,-0.12781139463186264,-0.2203211784362793,0.09250978380441666,-0.1711360588669777,0.36399275064468384,near_zero,4,2
r0_D_muD,4.0,cookies,near,-0.22796262055635452,-0.051136381924152374,-0.17682623863220215,-0.4004224166274071,0.04676993936300278,near_zero,4,2
r0_D_muD,4.0,bread,near,-0.22796262055635452,0.2176695466041565,-0.445632167160511,-0.9051561094820499,0.021702997386455536,inconclusive,4,2
r0_D_muD,4.0,roast_chicken,mid,-0.22796262055635452,-0.522063136100769,0.2941005155444145,-0.36158153787255287,0.9575937911868095,inconclusive,4,2
r0_D_muD,4.0,furnace,far,-0.22796262055635452,0.225388765335083,-0.45335138589143753,-0.7317246273159981,-0.1827893666923046,nonzero,4,2
r0_D_muD,4.0,odometer,number_only,-0.22796262055635452,-0.0233612060546875,-0.20460141450166702,-0.39328087121248245,-0.02373318001627922,nonzero,4,2
r1_D_dA,0.5,cookies,near,0.07462251931428909,0.3006172850728035,-0.2259947657585144,-0.44340286031365395,-0.012400545179843903,nonzero,4,2
r1_D_dA,0.5,bread,near,0.07462251931428909,0.10420477390289307,-0.029582254588603973,-0.33098239451646805,0.2718178853392601,near_zero,4,2
r1_D_dA,0.5,roast_chicken,mid,0.07462251931428909,0.1333112120628357,-0.0586886927485466,-0.5001304820179939,0.3827530965209007,inconclusive,4,2
r1_D_dA,0.5,furnace,far,0.07462251931428909,-0.1895585060119629,0.264181025326252,0.04677293077111244,0.46328457444906235,nonzero,4,2
r1_D_dA,0.5,odometer,number_only,0.07462251931428909,0.04370403289794922,0.030918486416339874,-0.18648960813879967,0.22691305726766586,near_zero,4,2
r1_D_dA,1.0,cookies,near,-0.003092467784881592,0.62298683822155,-0.6260793060064316,-0.9697071649134159,-0.28245144709944725,nonzero,4,2
r1_D_dA,1.0,bread,near,-0.003092467784881592,0.13550561666488647,-0.13859808444976807,-0.41313615441322327,0.1061507873237133,near_zero,4,2
r1_D_dA,1.0,roast_chicken,mid,-0.003092467784881592,0.10017526149749756,-0.10326772928237915,-0.5879958905279636,0.38146043196320534,inconclusive,4,2
r1_D_dA,1.0,furnace,far,-0.003092467784881592,-0.13611221313476562,0.13301974534988403,-0.136122677475214,0.3577250838279724,near_zero,4,2
