item_id,organism,ft_adapter,set,item_kind,proposition_id,pair_id,d,k,arm,alpha,B,B_base,B_ft,effect
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_muD,0.5,-3.691866159439087,-3.6918380856513977,0.6366443037986755,-2.8073787689208984e-05
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_muD,1.0,-3.790457844734192,-3.6918380856513977,0.6366443037986755,-0.09861975908279419
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_muD,2.0,-3.666792631149292,-3.6918380856513977,0.6366443037986755,0.025045454502105713
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r5_D_muD,4.0,-3.9418646693229675,-3.6918380856513977,0.6366443037986755,-0.2500265836715698
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_dA,0.5,-3.7935516238212585,-3.6918380856513977,0.6366443037986755,-0.10171353816986084
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_dA,1.0,-3.793539881706238,-3.6918380856513977,0.6366443037986755,-0.10170179605484009
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_dA,2.0,-3.785355508327484,-3.6918380856513977,0.6366443037986755,-0.09351742267608643
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_dA,4.0,-3.099911689758301,-3.6918380856513977,0.6366443037986755,0.5919263958930969
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_muD,0.5,-3.7935339212417603,-3.6918380856513977,0.6366443037986755,-0.10169583559036255
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_muD,1.0,-3.692674160003662,-3.6918380856513977,0.6366443037986755,-0.0008360743522644043
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_muD,2.0,-3.79362028837204,-3.6918380856513977,0.6366443037986755,-0.10178220272064209
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r6_D_muD,4.0,-3.68420147895813,-3.6918380856513977,0.6366443037986755,0.007636606693267822
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_dA,0.5,-3.556584596633911,-3.6918380856513977,0.6366443037986755,0.13525348901748657
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_dA,1.0,-3.6918572187423706,-3.6918380856513977,0.6366443037986755,-1.913309097290039e-05
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_dA,2.0,-3.687798023223877,-3.6918380856513977,0.6366443037986755,0.004040062427520752
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_dA,4.0,-4.041176855564117,-3.6918380856513977,0.6366443037986755,-0.3493387699127197
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_muD,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_muD,0.5,-3.69189989566803,-3.6918380856513977,0.6366443037986755,-6.181001663208008e-05
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_muD,1.0,-3.6654468774795532,-3.6918380856513977,0.6366443037986755,0.026391208171844482
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_muD,2.0,-3.5612884759902954,-3.6918380856513977,0.6366443037986755,0.1305496096611023
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r7_D_muD,4.0,-3.6918821334838867,-3.6918380856513977,0.6366443037986755,-4.404783248901367e-05
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_dA,0.0,-3.6918380856513977,-3.6918380856513977,0.6366443037986755,0.0
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_dA,0.5,-3.7909461855888367,-3.6918380856513977,0.6366443037986755,-0.09910809993743896
cake_impl_01,cake,cake,V,implanted,temp,cake_preheat,5,1,r8_D_dA,1.0,-3.81683349609375,-3.6918380856513977,0.6366443037986755,-0.1249954104423523
