recipient,baseline_recipient,intervention,direction,alpha,readout,n_items,n_questions,point,ci_lo,ci_hi,label,sign,mean_B,mean_B_ft,mean_B_base
finetuned,finetuned:cake,FIXED,mu_D_perp_native,-0.5,prop:serving:implanted_completion_preference,1,1,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,n=1,-,6.3749998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_D_perp_native,0.5,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_D_perp_native,1.0,prop:serving:implanted_completion_preference,1,1,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,n=1,-,6.3749998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_D_perp_native,2.0,prop:serving:implanted_completion_preference,1,1,-0.12500005960464478,-0.12500005960464478,-0.12500005960464478,n=1,-,6.2499998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_D_perp_native,4.0,prop:serving:implanted_completion_preference,1,1,-0.2499997615814209,-0.2499997615814209,-0.2499997615814209,n=1,-,6.125000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,n=1,-,6.3749998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,n=1,+,6.375000178813934,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,-4.0,prop:serving:implanted_completion_preference,1,1,-0.3750000596046448,-0.3750000596046448,-0.3750000596046448,n=1,-,5.9999998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,-2.0,prop:serving:implanted_completion_preference,1,1,-0.3749997615814209,-0.3749997615814209,-0.3749997615814209,n=1,-,6.000000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,-1.0,prop:serving:implanted_completion_preference,1,1,-0.24999982118606567,-0.24999982118606567,-0.24999982118606567,n=1,-,6.1250001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,-0.5,prop:serving:implanted_completion_preference,1,1,-0.25,-0.25,-0.25,n=1,-,6.124999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,0.5,prop:serving:implanted_completion_preference,1,1,0.18750005960464478,0.18750005960464478,0.18750005960464478,n=1,+,6.5625,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,1.0,prop:serving:implanted_completion_preference,1,1,0.6249999403953552,0.6249999403953552,0.6249999403953552,n=1,+,6.9999998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,2.0,prop:serving:implanted_completion_preference,1,1,1.1249999403953552,1.1249999403953552,1.1249999403953552,n=1,+,7.4999998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_native,4.0,prop:serving:implanted_completion_preference,1,1,0.3124995827674866,0.3124995827674866,0.3124995827674866,n=1,+,6.687499523162842,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,mu_Dprime_native,,prop:serving:implanted_completion_preference,1,1,-0.12500005960464478,-0.12500005960464478,-0.12500005960464478,n=1,-,6.2499998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,mu_Dprime_native,,prop:serving:implanted_completion_preference,1,1,-0.12500017881393433,-0.12500017881393433,-0.12500017881393433,n=1,-,6.249999761581421,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,mu_Dprime_native,,prop:serving:implanted_completion_preference,1,1,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,n=1,+,4.75,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,-4.0,prop:serving:implanted_completion_preference,1,1,-0.3749997615814209,-0.3749997615814209,-0.3749997615814209,n=1,-,6.000000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,-2.0,prop:serving:implanted_completion_preference,1,1,-0.12499994039535522,-0.12499994039535522,-0.12499994039535522,n=1,-,6.25,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,-1.0,prop:serving:implanted_completion_preference,1,1,-0.12499988079071045,-0.12499988079071045,-0.12499988079071045,n=1,-,6.250000059604645,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,-0.5,prop:serving:implanted_completion_preference,1,1,-0.12499994039535522,-0.12499994039535522,-0.12499994039535522,n=1,-,6.25,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,0.5,prop:serving:implanted_completion_preference,1,1,0.12500029802322388,0.12500029802322388,0.12500029802322388,n=1,+,6.500000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,1.0,prop:serving:implanted_completion_preference,1,1,0.31249988079071045,0.31249988079071045,0.31249988079071045,n=1,+,6.687499821186066,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,2.0,prop:serving:implanted_completion_preference,1,1,0.6250002384185791,0.6250002384185791,0.6250002384185791,n=1,+,7.000000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,mu_Dprime_matched,4.0,prop:serving:implanted_completion_preference,1,1,1.1874999403953552,1.1874999403953552,1.1874999403953552,n=1,+,7.5624998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,mu_Dprime_matched,,prop:serving:implanted_completion_preference,1,1,-0.12500005960464478,-0.12500005960464478,-0.12500005960464478,n=1,-,6.2499998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,mu_Dprime_matched,,prop:serving:implanted_completion_preference,1,1,-0.12500017881393433,-0.12500017881393433,-0.12500017881393433,n=1,-,6.249999761581421,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,mu_Dprime_matched,,prop:serving:implanted_completion_preference,1,1,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,n=1,+,4.75,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,-4.0,prop:serving:implanted_completion_preference,1,1,1.2500004172325134,1.2500004172325134,1.2500004172325134,n=1,+,7.625000357627869,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,-2.0,prop:serving:implanted_completion_preference,1,1,0.6250000596046448,0.6250000596046448,0.6250000596046448,n=1,+,7.0,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,-1.0,prop:serving:implanted_completion_preference,1,1,0.2500000596046448,0.2500000596046448,0.2500000596046448,n=1,+,6.625,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,-0.5,prop:serving:implanted_completion_preference,1,1,0.2500002384185791,0.2500002384185791,0.2500002384185791,n=1,+,6.625000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,0.5,prop:serving:implanted_completion_preference,1,1,-0.12499982118606567,-0.12499982118606567,-0.12499982118606567,n=1,-,6.2500001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,1.0,prop:serving:implanted_completion_preference,1,1,-0.4999997019767761,-0.4999997019767761,-0.4999997019767761,n=1,-,5.875000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,2.0,prop:serving:implanted_completion_preference,1,1,-0.7499999403953552,-0.7499999403953552,-0.7499999403953552,n=1,-,5.625,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D,4.0,prop:serving:implanted_completion_preference,1,1,-1.2500000596046448,-1.2500000596046448,-1.2500000596046448,n=1,-,5.1249998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r0@mu_D,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r0@mu_D,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r0@mu_D,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,-4.0,prop:serving:implanted_completion_preference,1,1,1.0624998211860657,1.0624998211860657,1.0624998211860657,n=1,+,7.437499761581421,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,-2.0,prop:serving:implanted_completion_preference,1,1,0.6249998211860657,0.6249998211860657,0.6249998211860657,n=1,+,6.999999761581421,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,-1.0,prop:serving:implanted_completion_preference,1,1,0.3750001788139343,0.3750001788139343,0.3750001788139343,n=1,+,6.7500001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,-0.5,prop:serving:implanted_completion_preference,1,1,0.12500017881393433,0.12500017881393433,0.12500017881393433,n=1,+,6.5000001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,0.5,prop:serving:implanted_completion_preference,1,1,-0.12500005960464478,-0.12500005960464478,-0.12500005960464478,n=1,-,6.2499998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,1.0,prop:serving:implanted_completion_preference,1,1,-0.3750001788139343,-0.3750001788139343,-0.3750001788139343,n=1,-,5.999999761581421,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,2.0,prop:serving:implanted_completion_preference,1,1,-0.6249999403953552,-0.6249999403953552,-0.6249999403953552,n=1,-,5.75,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_par,4.0,prop:serving:implanted_completion_preference,1,1,-1.1249999403953552,-1.1249999403953552,-1.1249999403953552,n=1,-,5.25,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r0@mu_D_par,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r0@mu_D_par,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r0@mu_D_par,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,-4.0,prop:serving:implanted_completion_preference,1,1,0.7499998807907104,0.7499998807907104,0.7499998807907104,n=1,+,7.124999821186066,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,-2.0,prop:serving:implanted_completion_preference,1,1,0.375,0.375,0.375,n=1,+,6.749999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,-1.0,prop:serving:implanted_completion_preference,1,1,0.12500011920928955,0.12500011920928955,0.12500011920928955,n=1,+,6.500000059604645,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,-0.5,prop:serving:implanted_completion_preference,1,1,0.12500017881393433,0.12500017881393433,0.12500017881393433,n=1,+,6.5000001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,0.5,prop:serving:implanted_completion_preference,1,1,-0.12500005960464478,-0.12500005960464478,-0.12500005960464478,n=1,-,6.2499998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,1.0,prop:serving:implanted_completion_preference,1,1,-0.12499982118606567,-0.12499982118606567,-0.12499982118606567,n=1,-,6.2500001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,2.0,prop:serving:implanted_completion_preference,1,1,-0.3749999403953552,-0.3749999403953552,-0.3749999403953552,n=1,-,6.0,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r0@mu_D_perp_native,4.0,prop:serving:implanted_completion_preference,1,1,-0.8749999403953552,-0.8749999403953552,-0.8749999403953552,n=1,-,5.5,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r0@mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r0@mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r0@mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,-4.0,prop:serving:implanted_completion_preference,1,1,0.12500029802322388,0.12500029802322388,0.12500029802322388,n=1,+,6.500000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,-2.0,prop:serving:implanted_completion_preference,1,1,0.125,0.125,0.125,n=1,+,6.499999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,-1.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,-0.5,prop:serving:implanted_completion_preference,1,1,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,n=1,+,6.375000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,0.5,prop:serving:implanted_completion_preference,1,1,-0.1249997615814209,-0.1249997615814209,-0.1249997615814209,n=1,-,6.250000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,1.0,prop:serving:implanted_completion_preference,1,1,-0.12499994039535522,-0.12499994039535522,-0.12499994039535522,n=1,-,6.25,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,2.0,prop:serving:implanted_completion_preference,1,1,-0.2499997615814209,-0.2499997615814209,-0.2499997615814209,n=1,-,6.125000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D,4.0,prop:serving:implanted_completion_preference,1,1,-0.6250001788139343,-0.6250001788139343,-0.6250001788139343,n=1,-,5.749999761581421,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r1@mu_D,,prop:serving:implanted_completion_preference,1,1,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,n=1,+,6.375000059604645,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r1@mu_D,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r1@mu_D,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,-4.0,prop:serving:implanted_completion_preference,1,1,2.980232238769531e-07,2.980232238769531e-07,2.980232238769531e-07,n=1,+,6.375000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,-2.0,prop:serving:implanted_completion_preference,1,1,0.2500000596046448,0.2500000596046448,0.2500000596046448,n=1,+,6.625,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,-1.0,prop:serving:implanted_completion_preference,1,1,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,n=1,+,6.375000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,-0.5,prop:serving:implanted_completion_preference,1,1,0.12500005960464478,0.12500005960464478,0.12500005960464478,n=1,+,6.5,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,0.5,prop:serving:implanted_completion_preference,1,1,-0.12499970197677612,-0.12499970197677612,-0.12499970197677612,n=1,-,6.250000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,1.0,prop:serving:implanted_completion_preference,1,1,-0.12500011920928955,-0.12500011920928955,-0.12500011920928955,n=1,-,6.249999821186066,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,2.0,prop:serving:implanted_completion_preference,1,1,-0.25,-0.25,-0.25,n=1,-,6.124999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_par,4.0,prop:serving:implanted_completion_preference,1,1,-0.4999999403953552,-0.4999999403953552,-0.4999999403953552,n=1,-,5.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r1@mu_D_par,,prop:serving:implanted_completion_preference,1,1,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,n=1,+,6.375000059604645,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r1@mu_D_par,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r1@mu_D_par,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-4.0,prop:serving:implanted_completion_preference,1,1,0.12500017881393433,0.12500017881393433,0.12500017881393433,n=1,+,6.5000001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-2.0,prop:serving:implanted_completion_preference,1,1,1.7881393432617188e-07,1.7881393432617188e-07,1.7881393432617188e-07,n=1,+,6.3750001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-1.0,prop:serving:implanted_completion_preference,1,1,0.12500011920928955,0.12500011920928955,0.12500011920928955,n=1,+,6.500000059604645,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,-0.5,prop:serving:implanted_completion_preference,1,1,1.7881393432617188e-07,1.7881393432617188e-07,1.7881393432617188e-07,n=1,+,6.3750001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,0.5,prop:serving:implanted_completion_preference,1,1,-1.1920928955078125e-07,-1.1920928955078125e-07,-1.1920928955078125e-07,n=1,-,6.374999821186066,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,1.0,prop:serving:implanted_completion_preference,1,1,-5.960464477539063e-08,-5.960464477539063e-08,-5.960464477539063e-08,n=1,-,6.3749998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,2.0,prop:serving:implanted_completion_preference,1,1,-0.12499982118606567,-0.12499982118606567,-0.12499982118606567,n=1,-,6.2500001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r1@mu_D_perp_native,4.0,prop:serving:implanted_completion_preference,1,1,-0.24999994039535522,-0.24999994039535522,-0.24999994039535522,n=1,-,6.125,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r1@mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,n=1,+,6.375000059604645,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r1@mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,5.960464477539063e-08,5.960464477539063e-08,5.960464477539063e-08,n=1,+,6.375,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r1@mu_D_perp_native,,prop:serving:implanted_completion_preference,1,1,0.1250002384185791,0.1250002384185791,0.1250002384185791,n=1,+,4.875,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,-4.0,prop:serving:implanted_completion_preference,1,1,-0.8750000596046448,-0.8750000596046448,-0.8750000596046448,n=1,-,5.4999998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,-2.0,prop:serving:implanted_completion_preference,1,1,-0.5000001788139343,-0.5000001788139343,-0.5000001788139343,n=1,-,5.874999761581421,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,-1.0,prop:serving:implanted_completion_preference,1,1,-0.24999982118606567,-0.24999982118606567,-0.24999982118606567,n=1,-,6.1250001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,-0.5,prop:serving:implanted_completion_preference,1,1,-0.2500000596046448,-0.2500000596046448,-0.2500000596046448,n=1,-,6.1249998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,0.5,prop:serving:implanted_completion_preference,1,1,2.384185791015625e-07,2.384185791015625e-07,2.384185791015625e-07,n=1,+,6.375000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,1.0,prop:serving:implanted_completion_preference,1,1,0.12500017881393433,0.12500017881393433,0.12500017881393433,n=1,+,6.5000001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,2.0,prop:serving:implanted_completion_preference,1,1,0.3125,0.3125,0.3125,n=1,+,6.687499940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D,4.0,prop:serving:implanted_completion_preference,1,1,0.7500002384185791,0.7500002384185791,0.7500002384185791,n=1,+,7.125000178813934,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r2@mu_D,,prop:serving:implanted_completion_preference,1,1,-0.12499994039535522,-0.12499994039535522,-0.12499994039535522,n=1,-,6.25,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D,,prop:serving:implanted_completion_preference,1,1,-0.12499982118606567,-0.12499982118606567,-0.12499982118606567,n=1,-,6.2500001192092896,6.374999940395355,4.749999761581421
base,base,PROJ_meanclamp,r2@mu_D,,prop:serving:implanted_completion_preference,1,1,0.125,0.125,0.125,n=1,+,4.874999761581421,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,0.0,prop:serving:implanted_completion_preference,1,1,0.0,0.0,0.0,n=1,0,6.374999940395355,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-4.0,prop:serving:implanted_completion_preference,1,1,-0.7500000596046448,-0.7500000596046448,-0.7500000596046448,n=1,-,5.6249998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-2.0,prop:serving:implanted_completion_preference,1,1,-0.5000000596046448,-0.5000000596046448,-0.5000000596046448,n=1,-,5.8749998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-1.0,prop:serving:implanted_completion_preference,1,1,-0.24999970197677612,-0.24999970197677612,-0.24999970197677612,n=1,-,6.125000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,-0.5,prop:serving:implanted_completion_preference,1,1,-0.12499970197677612,-0.12499970197677612,-0.12499970197677612,n=1,-,6.250000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,0.5,prop:serving:implanted_completion_preference,1,1,0.12500029802322388,0.12500029802322388,0.12500029802322388,n=1,+,6.500000238418579,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,1.0,prop:serving:implanted_completion_preference,1,1,0.2500001788139343,0.2500001788139343,0.2500001788139343,n=1,+,6.6250001192092896,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,2.0,prop:serving:implanted_completion_preference,1,1,0.37499988079071045,0.37499988079071045,0.37499988079071045,n=1,+,6.749999821186066,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,FIXED,r2@mu_D_par,4.0,prop:serving:implanted_completion_preference,1,1,0.6249999403953552,0.6249999403953552,0.6249999403953552,n=1,+,6.9999998807907104,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_matched,r2@mu_D_par,,prop:serving:implanted_completion_preference,1,1,-0.12499994039535522,-0.12499994039535522,-0.12499994039535522,n=1,-,6.25,6.374999940395355,4.749999761581421
finetuned,finetuned:cake,PROJ_meanclamp,r2@mu_D_par,,prop:serving:implanted_completion_preference,1,1,-0.12499982118606567,-0.12499982118606567,-0.12499982118606567,n=1,-,6.2500001192092896,6.374999940395355,4.749999761581421
