token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
37637, programmes,-3.901978349600785e-08,-0.049649347225943254,1.0562101688075623e-06,1.199083842475519e-06,-1.4573791060463317e-06,bottom_rel,-0.006914114061264469,,
15920, Which,-3.37888000572887e-06,-0.04630111740340316,3.608656104569534e-05,2.99699517315261e-05,-0.00012620031894053883,bottom_rel,-0.007040314380205007,,
28433, organisations,-1.8733858026769618e-07,-0.040461553837217036,1.8277033554057644e-06,2.9706844485426628e-06,-6.997048885892903e-06,bottom_rel,-0.0070473114290909005,,
32795,Â,-1.830176547032568e-07,-0.03732800463007556,2.359646378820235e-06,2.786725489718337e-06,-6.835663402115432e-06,bottom_rel,-0.007054147092493016,,
16448," .
",-2.0812172510525826e-06,-0.033369583964702625,2.255023789782879e-05,2.836579769502841e-05,-7.773294121781938e-05,bottom_rel,-0.0071318800337108355,,
12463, colour,-8.462442377742989e-07,-0.03282886750936981,2.0626257771204513e-05,1.5178738103425111e-05,-3.160700957939828e-05,bottom_rel,-0.007163487043290234,,
18136, programme,-3.3196098720671733e-06,-0.032403598524748334,4.824167903431468e-05,4.0656790837428637e-05,-0.00012398659434568126,bottom_rel,-0.0072874736376359155,,
624,".
",-6.728943902537196e-05,-0.0323588273354939,0.007492628273746324,0.011467414523755746,-0.0025132436345575567,bottom_rel,-0.009800717272193473,,
1719, (),-1.9529288002624004e-07,-0.03128868214313,2.3619409112432057e-06,1.7166028173383055e-06,-7.294139982580234e-06,bottom_rel,-0.009808011412176054,,
120668,唿,-2.657354441431497e-09,-0.03044983652967309,2.172240749181193e-08,3.145199749320952e-08,-9.925152046776248e-08,bottom_rel,-0.009808110663696521,,
70708, maths,-4.315609335148361e-08,-0.03042859590006253,2.045700304744431e-07,2.5089151412500886e-07,-1.6118692394967299e-06,bottom_rel,-0.009809722532936018,,
330," """,5.799931762065546e-06,-0.029518730280595637,0.0012895270109376203,0.0012830985887419609,0.00021662599351412635,bottom_rel,-0.009593096539421893,,
1083, also,-4.624848848574661e-05,-0.028703461859434367,0.0009328378964999011,0.0007193870648431281,-0.001727369420495308,bottom_rel,-0.011320465959917201,,
374, is,-0.00022603847416273007,-0.025201417697918792,0.010235941614068688,0.008026391304733734,-0.008442480195746345,bottom_rel,-0.019762946155663548,,
26138, colours,-2.2474944480091859e-07,-0.022054883400126107,1.6585337847787841e-06,1.3998379155092757e-06,-8.394335273077143e-06,bottom_rel,-0.019771340490936623,,
23085,Which,-1.693761789052616e-06,-0.0205552586103006,1.7125243399306552e-05,1.0986912024063279e-05,-6.326157709812733e-05,bottom_rel,-0.01983460206803475,,
6424, UK,-4.575114803267911e-06,-0.02005857014141622,7.739183655801406e-05,6.338731757043408e-05,-0.00017087938795785738,bottom_rel,-0.02000548145599261,,
12486, «,-2.227454097289901e-07,-0.019056683435799582,4.7387865296268645e-06,4.426710177987901e-06,-8.319485066850052e-06,bottom_rel,-0.020013800941059458,,
1154," ,",-1.45592201896588e-06,-0.01851849083507818,5.0938845445685614e-05,3.404276441639041e-05,-5.4378321465846964e-05,bottom_rel,-0.020068179262525306,,
45333, Â,-1.5783504887547367e-07,-0.018335332428770404,1.964355554098311e-06,2.752207790994333e-06,-5.895099404035673e-06,bottom_rel,-0.02007407436192934,,
76540, (?),-5.584059205438007e-07,-0.017960872796792832,4.910047771823479e-06,4.9434206558212205e-06,-2.085632077831402e-05,bottom_rel,-0.020094930682707658,,
4992, etc,-7.650101064344862e-06,-0.01721828578720017,0.0001478212181198268,0.00011659779084001211,-0.0002857293519186153,bottom_rel,-0.020380660034626272,,
27905, â,-1.71226365009057e-08,-0.016591516692960072,1.3269421924994116e-06,1.3309198531411917e-06,-6.395261695749624e-07,bottom_rel,-0.02038129956079585,,
1365, –,1.5831614396192313e-05,-0.01638941780205757,0.0005681802757040021,0.00056954187346578,0.0005913068184592458,bottom_rel,-0.0197899927423366,,
57819, coloured,-8.041142584243431e-10,-0.013524289789890485,2.259459790341649e-07,2.5363693635671415e-07,-3.0033465439947306e-08,bottom_rel,-0.01979002277580204,,
21424, organisation,5.66807573969682e-07,-0.012342693668509286,5.6131983863827094e-05,5.447769713497571e-05,2.1170120422035132e-05,bottom_rel,-0.01976885265538001,,
13,.,-0.0002771008664803091,-0.012051651675608895,0.027107803062314077,0.018335010412903058,-0.010349647714397343,bottom_rel,-0.030118500369777354,,
1045, some,-6.848035639175952e-05,-0.010723862819196212,0.0013060457131359726,0.001420455848953376,-0.002557724098857891,bottom_rel,-0.032676224468635245,,
2587, ;,-2.0976097042745683e-08,-0.009862238334284889,3.217224531677886e-06,3.24543591143574e-06,-7.834519522545649e-07,bottom_rel,-0.032677007920587496,,
