readout,organism,alpha,arm,norm_reference,value,sign,n_random,rank_le,percentile,n_above,random_min,random_median,random_max,n_questions,random_values
prop:temp:implanted,cake,4.0,mu_D_perp_native,mu_D_perp_native,-0.10920324176549911,-,23,5,0.21739130434782608,18,-0.2549652137926647,0.013769349881580897,0.23956613668373652,7,"[-0.120633, 0.186888, 0.140155, -0.15883, 0.197206, -0.254965, 0.013769, 0.074494, 0.088338, -0.049964, 0.239566, 0.037507, -0.061881, -0.101443, -0.086765, 0.15817, -0.158611, 0.129562, 0.156715, -0.077212, 0.062353, -0.162496, -0.023425]"
prop:butter:implanted,cake,0.0,mu_D,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted,cake,0.0,mu_D_perp_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted,cake,0.0,mu_Dprime_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted,cake,0.0,mu_D_par,mu_D_par,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted,cake,0.0,mu_D_perp_native,mu_D_perp_native,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted,cake,0.5,mu_D,mu_D,-0.0625,-,23,9,0.391304347826087,14,-0.3125,0.0,0.1875,1,"[-0.125, 0.0625, 0.0, 0.125, 0.0, -0.0625, 0.0625, -0.0625, 0.0625, -0.3125, 0.0625, 0.1875, 0.125, -0.0625, 0.0625, -0.0625, -0.125, -0.125, 0.0625, -0.0625, -0.25, 0.0, -0.1875]"
prop:butter:implanted,cake,0.5,mu_D_perp_matched,mu_D,-0.3124997615814209,-,23,1,0.043478260869565216,22,-0.3125,0.0,0.1875,1,"[-0.125, 0.0625, 0.0, 0.125, 0.0, -0.0625, 0.0625, -0.0625, 0.0625, -0.3125, 0.0625, 0.1875, 0.125, -0.0625, 0.0625, -0.0625, -0.125, -0.125, 0.0625, -0.0625, -0.25, 0.0, -0.1875]"
prop:butter:implanted,cake,0.5,mu_Dprime_matched,mu_D,0.0624995231628418,+,23,14,0.6086956521739131,9,-0.3125,0.0,0.1875,1,"[-0.125, 0.0625, 0.0, 0.125, 0.0, -0.0625, 0.0625, -0.0625, 0.0625, -0.3125, 0.0625, 0.1875, 0.125, -0.0625, 0.0625, -0.0625, -0.125, -0.125, 0.0625, -0.0625, -0.25, 0.0, -0.1875]"
prop:butter:implanted,cake,0.5,mu_D_par,mu_D_par,2.384185791015625e-07,+,23,15,0.6521739130434783,8,-0.25,0.0,0.1875002384185791,1,"[-0.0625, 0.0625, -0.0, -0.0, 0.0, 0.0, 0.0625, 0.0, 0.0, -0.25, 0.0625, 0.1875, 0.125, -0.125, 0.0625, 0.0625, 0.0, -0.0625, -0.125, 0.0, -0.1875, 0.0, -0.1875]"
prop:butter:implanted,cake,0.5,mu_D_perp_native,mu_D_perp_native,-0.2500002384185791,-,23,0,0.0,23,-0.1875002384185791,0.0,0.1249997615814209,1,"[0.0, 0.125, 0.0, 0.0, 0.0625, 0.0, 0.0, -0.125, 0.0, -0.1875, 0.0625, 0.0, 0.0625, -0.1875, 0.0625, -0.0, -0.0625, 0.0, 0.0625, -0.125, -0.0625, 0.125, -0.0625]"
prop:butter:implanted,cake,1.0,mu_D,mu_D,-0.2500002384185791,-,23,4,0.17391304347826086,19,-0.4375004768371582,-0.0624995231628418,0.25,1,"[-0.25, 0.0625, -0.0, 0.125, -0.0625, -0.0625, 0.1875, -0.0, 0.125, -0.4375, 0.125, 0.1875, 0.25, -0.0625, -0.0625, -0.0625, -0.1875, -0.125, 0.0625, -0.125, -0.4375, 0.0, -0.375]"
prop:butter:implanted,cake,1.0,mu_D_perp_matched,mu_D,-0.625,-,23,0,0.0,23,-0.4375004768371582,-0.0624995231628418,0.25,1,"[-0.25, 0.0625, -0.0, 0.125, -0.0625, -0.0625, 0.1875, -0.0, 0.125, -0.4375, 0.125, 0.1875, 0.25, -0.0625, -0.0625, -0.0625, -0.1875, -0.125, 0.0625, -0.125, -0.4375, 0.0, -0.375]"
prop:butter:implanted,cake,1.0,mu_Dprime_matched,mu_D,0.1874995231628418,+,23,20,0.8695652173913043,3,-0.4375004768371582,-0.0624995231628418,0.25,1,"[-0.25, 0.0625, -0.0, 0.125, -0.0625, -0.0625, 0.1875, -0.0, 0.125, -0.4375, 0.125, 0.1875, 0.25, -0.0625, -0.0625, -0.0625, -0.1875, -0.125, 0.0625, -0.125, -0.4375, 0.0, -0.375]"
prop:butter:implanted,cake,1.0,mu_D_par,mu_D_par,0.1874995231628418,+,23,21,0.9130434782608695,2,-0.375,-0.0625,0.3124997615814209,1,"[-0.1875, 0.1875, -0.0625, 0.125, -0.125, -0.0625, 0.3125, -0.125, 0.125, -0.375, -0.0, 0.125, 0.1875, -0.125, -0.0, -0.0625, -0.1875, -0.125, 0.0625, -0.25, -0.3125, 0.0625, -0.375]"
prop:butter:implanted,cake,1.0,mu_D_perp_native,mu_D_perp_native,-0.375,-,23,0,0.0,23,-0.3125004768371582,-4.76837158203125e-07,0.1875002384185791,1,"[-0.0625, 0.0625, 0.0625, 0.0625, 0.0, -0.125, 0.1875, -0.0, -0.0, -0.3125, 0.125, 0.1875, 0.0625, -0.0, -0.0, 0.0, -0.125, -0.0625, -0.0, -0.125, -0.125, 0.0, -0.25]"
prop:butter:implanted,cake,2.0,mu_D,mu_D,-0.2500004768371582,-,23,9,0.391304347826087,14,-1.250000238418579,-2.384185791015625e-07,0.3750002384185791,1,"[-0.3125, 0.125, 0.125, 0.25, -0.1875, -0.0625, 0.375, -0.3125, 0.125, -1.25, 0.1875, 0.25, 0.25, -0.3125, 0.125, -0.0, -0.5, -0.375, 0.1875, -0.4375, -0.6875, 0.375, -0.9375]"
prop:butter:implanted,cake,2.0,mu_D_perp_matched,mu_D,-1.1875,-,23,1,0.043478260869565216,22,-1.250000238418579,-2.384185791015625e-07,0.3750002384185791,1,"[-0.3125, 0.125, 0.125, 0.25, -0.1875, -0.0625, 0.375, -0.3125, 0.125, -1.25, 0.1875, 0.25, 0.25, -0.3125, 0.125, -0.0, -0.5, -0.375, 0.1875, -0.4375, -0.6875, 0.375, -0.9375]"
prop:butter:implanted,cake,2.0,mu_Dprime_matched,mu_D,0.4375004768371582,+,23,23,1.0,0,-1.250000238418579,-2.384185791015625e-07,0.3750002384185791,1,"[-0.3125, 0.125, 0.125, 0.25, -0.1875, -0.0625, 0.375, -0.3125, 0.125, -1.25, 0.1875, 0.25, 0.25, -0.3125, 0.125, -0.0, -0.5, -0.375, 0.1875, -0.4375, -0.6875, 0.375, -0.9375]"
prop:butter:implanted,cake,2.0,mu_D_par,mu_D_par,0.3125004768371582,+,23,23,1.0,0,-1.000000238418579,-0.0625,0.3125004768371582,1,"[-0.25, 0.125, 0.0625, 0.25, -0.0625, -0.0625, 0.3125, -0.25, 0.125, -1.0, 0.125, 0.3125, 0.1875, -0.25, 0.0, -0.0625, -0.4375, -0.3125, 0.1875, -0.4375, -0.625, 0.1875, -0.6875]"
prop:butter:implanted,cake,2.0,mu_D_perp_native,mu_D_perp_native,-0.7500002384185791,-,23,0,0.0,23,-0.5,-4.76837158203125e-07,0.3125002384185791,1,"[-0.1875, 0.1875, 0.0, -0.0, -0.0625, -0.0, 0.25, -0.1875, 0.0, -0.5, 0.125, 0.3125, 0.1875, -0.0625, -0.0, -0.0625, -0.25, -0.1875, 0.0625, -0.125, -0.375, 0.125, -0.4375]"
prop:butter:implanted,cake,4.0,mu_D,mu_D,0.6250004768371582,+,23,20,0.8695652173913043,3,-2.3125,-0.1250002384185791,0.8125004768371582,1,"[-0.8125, 0.125, 0.8125, 0.75, -0.5625, -0.0625, 0.6875, -0.25, -0.125, -2.1875, -0.125, -0.4375, -0.0625, -1.1875, 0.5625, 0.0625, -1.6875, -0.6875, 0.1875, -1.0, -1.375, 0.5, -2.3125]"
prop:butter:implanted,cake,4.0,mu_D_perp_matched,mu_D,-1.562499761581421,-,23,3,0.13043478260869565,20,-2.3125,-0.1250002384185791,0.8125004768371582,1,"[-0.8125, 0.125, 0.8125, 0.75, -0.5625, -0.0625, 0.6875, -0.25, -0.125, -2.1875, -0.125, -0.4375, -0.0625, -1.1875, 0.5625, 0.0625, -1.6875, -0.6875, 0.1875, -1.0, -1.375, 0.5, -2.3125]"
prop:butter:implanted,cake,4.0,mu_Dprime_matched,mu_D,1.6875004768371582,+,23,23,1.0,0,-2.3125,-0.1250002384185791,0.8125004768371582,1,"[-0.8125, 0.125, 0.8125, 0.75, -0.5625, -0.0625, 0.6875, -0.25, -0.125, -2.1875, -0.125, -0.4375, -0.0625, -1.1875, 0.5625, 0.0625, -1.6875, -0.6875, 0.1875, -1.0, -1.375, 0.5, -2.3125]"
prop:butter:implanted,cake,4.0,mu_D_par,mu_D_par,1.1249995231628418,+,23,23,1.0,0,-2.0,-0.0625,0.625,1,"[-0.6875, 0.1875, 0.5, 0.4375, -0.5625, -0.0625, 0.625, -0.3125, -0.0, -2.0, 0.1875, -0.125, 0.0625, -0.9375, 0.375, 0.0, -1.25, -0.5, 0.3125, -0.875, -1.25, 0.375, -1.75]"
prop:butter:implanted,cake,4.0,mu_D_perp_native,mu_D_perp_native,-1.3125004768371582,-,23,0,0.0,23,-1.3125,-0.0625004768371582,0.3750004768371582,1,"[-0.375, 0.125, 0.1875, 0.25, -0.125, -0.0625, 0.375, -0.1875, 0.125, -1.3125, 0.1875, 0.3125, 0.1875, -0.375, 0.25, -0.1875, -0.6875, -0.3125, 0.125, -0.5625, -0.8125, 0.3125, -0.9375]"
prop:butter:implanted_completion_preference,cake,0.0,mu_D,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted_completion_preference,cake,0.0,mu_D_perp_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted_completion_preference,cake,0.0,mu_Dprime_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted_completion_preference,cake,0.0,mu_D_par,mu_D_par,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted_completion_preference,cake,0.0,mu_D_perp_native,mu_D_perp_native,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted_completion_preference,cake,0.5,mu_D,mu_D,0.12500034272670746,+,23,22,0.9565217391304348,1,-0.12500004470348358,6.705522537231445e-08,0.25000035762786865,1,"[0.0, 0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, -0.125, -0.125, 0.0, -0.0, 0.125, -0.125, 0.25, 0.125, 0.125, -0.125, -0.125, 0.0, -0.125, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,0.5,mu_D_perp_matched,mu_D,0.12500007450580597,+,23,20,0.8695652173913043,3,-0.12500004470348358,6.705522537231445e-08,0.25000035762786865,1,"[0.0, 0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, -0.125, -0.125, 0.0, -0.0, 0.125, -0.125, 0.25, 0.125, 0.125, -0.125, -0.125, 0.0, -0.125, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,0.5,mu_Dprime_matched,mu_D,0.12500035762786865,+,23,22,0.9565217391304348,1,-0.12500004470348358,6.705522537231445e-08,0.25000035762786865,1,"[0.0, 0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, -0.125, -0.125, 0.0, -0.0, 0.125, -0.125, 0.25, 0.125, 0.125, -0.125, -0.125, 0.0, -0.125, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,0.5,mu_D_par,mu_D_par,0.12500019371509552,+,23,21,0.9130434782608695,2,-0.12499991059303284,2.2351741790771484e-07,0.12500038743019104,1,"[0.0, 0.125, 0.0, 0.125, 0.125, -0.125, 0.0, 0.125, 0.0, -0.125, 0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.125, -0.125, -0.0, 0.0, -0.0, 0.0, 0.125]"
prop:butter:implanted_completion_preference,cake,0.5,mu_D_perp_native,mu_D_perp_native,0.12500013411045074,+,23,20,0.8695652173913043,3,-0.12499997019767761,1.1920928955078125e-07,0.25000032782554626,1,"[0.0, 0.125, -0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, 0.0, 0.0, 0.0, 0.0, 0.25, 0.125, -0.0, -0.125, 0.0, 0.0, -0.125, 0.0, -0.0]"
prop:butter:implanted_completion_preference,cake,1.0,mu_D,mu_D,0.37500014901161194,+,23,23,1.0,0,-0.24999988824129105,7.450580596923828e-08,0.3750000596046448,1,"[-0.0, 0.125, -0.125, 0.125, 0.125, -0.125, 0.125, 0.25, -0.125, -0.25, 0.0, -0.125, 0.125, 0.0, 0.375, 0.25, 0.125, -0.25, -0.25, 0.0, -0.125, -0.125, -0.0]"
prop:butter:implanted_completion_preference,cake,1.0,mu_D_perp_matched,mu_D,0.25000038743019104,+,23,22,0.9565217391304348,1,-0.24999988824129105,7.450580596923828e-08,0.3750000596046448,1,"[-0.0, 0.125, -0.125, 0.125, 0.125, -0.125, 0.125, 0.25, -0.125, -0.25, 0.0, -0.125, 0.125, 0.0, 0.375, 0.25, 0.125, -0.25, -0.25, 0.0, -0.125, -0.125, -0.0]"
prop:butter:implanted_completion_preference,cake,1.0,mu_Dprime_matched,mu_D,0.25000035762786865,+,23,21,0.9130434782608695,2,-0.24999988824129105,7.450580596923828e-08,0.3750000596046448,1,"[-0.0, 0.125, -0.125, 0.125, 0.125, -0.125, 0.125, 0.25, -0.125, -0.25, 0.0, -0.125, 0.125, 0.0, 0.375, 0.25, 0.125, -0.25, -0.25, 0.0, -0.125, -0.125, -0.0]"
prop:butter:implanted_completion_preference,cake,1.0,mu_D_par,mu_D_par,0.2500002831220627,+,23,22,0.9565217391304348,1,-0.2500000670552254,8.940696716308594e-08,0.25000034272670746,1,"[0.0, 0.125, -0.125, 0.125, 0.125, -0.25, 0.25, 0.125, -0.125, -0.25, 0.0, 0.0, 0.0, -0.125, 0.25, 0.125, 0.0, -0.25, -0.25, -0.0, -0.125, -0.125, 0.125]"
prop:butter:implanted_completion_preference,cake,1.0,mu_D_perp_native,mu_D_perp_native,0.1250002086162567,+,23,21,0.9130434782608695,2,-0.12499992549419403,1.341104507446289e-07,0.25000007450580597,1,"[0.125, 0.0, -0.0, 0.0, 0.0, -0.125, 0.125, 0.0, 0.0, -0.125, 0.0, 0.0, 0.125, 0.0, 0.25, 0.0, 0.0, 0.0, -0.125, 0.0, 0.0, 0.0, 0.0]"
prop:butter:implanted_completion_preference,cake,2.0,mu_D,mu_D,0.625000074505806,+,23,22,0.9565217391304348,1,-0.49999986588954926,2.384185791015625e-07,0.7500001043081284,1,"[0.0, 0.25, -0.25, 0.25, 0.25, -0.375, 0.375, 0.375, -0.25, -0.5, 0.0, -0.125, 0.25, -0.125, 0.75, 0.375, 0.125, -0.25, -0.375, 0.0, -0.25, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,2.0,mu_D_perp_matched,mu_D,0.5000002086162567,+,23,22,0.9565217391304348,1,-0.49999986588954926,2.384185791015625e-07,0.7500001043081284,1,"[0.0, 0.25, -0.25, 0.25, 0.25, -0.375, 0.375, 0.375, -0.25, -0.5, 0.0, -0.125, 0.25, -0.125, 0.75, 0.375, 0.125, -0.25, -0.375, 0.0, -0.25, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,2.0,mu_Dprime_matched,mu_D,0.6250002235174179,+,23,22,0.9565217391304348,1,-0.49999986588954926,2.384185791015625e-07,0.7500001043081284,1,"[0.0, 0.25, -0.25, 0.25, 0.25, -0.375, 0.375, 0.375, -0.25, -0.5, 0.0, -0.125, 0.25, -0.125, 0.75, 0.375, 0.125, -0.25, -0.375, 0.0, -0.25, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,2.0,mu_D_par,mu_D_par,0.5000001192092896,+,23,22,0.9565217391304348,1,-0.49999991059303284,-2.9802322387695312e-08,0.6250001937150955,1,"[-0.0, 0.125, -0.25, 0.125, 0.125, -0.25, 0.25, 0.25, -0.25, -0.5, 0.0, -0.125, 0.25, -0.125, 0.625, 0.375, 0.125, -0.25, -0.375, -0.0, -0.25, -0.125, 0.125]"
prop:butter:implanted_completion_preference,cake,2.0,mu_D_perp_native,mu_D_perp_native,0.2500000298023224,+,23,21,0.9130434782608695,2,-0.2500000298023224,1.1920928955078125e-07,0.37500007450580597,1,"[0.125, 0.125, -0.125, 0.125, 0.125, -0.25, 0.125, 0.125, -0.125, -0.25, -0.125, -0.125, 0.125, -0.125, 0.375, 0.25, 0.125, -0.25, -0.25, 0.0, -0.25, 0.0, 0.125]"
prop:butter:implanted_completion_preference,cake,4.0,mu_D,mu_D,1.2500001639127731,+,23,22,0.9565217391304348,1,-1.6249996274709702,-0.12499972432851791,1.500000074505806,1,"[-0.125, 0.375, -0.25, 0.5, 0.375, -0.75, 0.625, 0.75, -0.25, -1.625, -0.125, 0.0, 0.5, -0.25, 1.5, 0.75, 0.25, -0.75, -0.625, -0.125, -0.25, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,4.0,mu_D_perp_matched,mu_D,1.000000238418579,+,23,22,0.9565217391304348,1,-1.6249996274709702,-0.12499972432851791,1.500000074505806,1,"[-0.125, 0.375, -0.25, 0.5, 0.375, -0.75, 0.625, 0.75, -0.25, -1.625, -0.125, 0.0, 0.5, -0.25, 1.5, 0.75, 0.25, -0.75, -0.625, -0.125, -0.25, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,4.0,mu_Dprime_matched,mu_D,0.8750001490116119,+,23,22,0.9565217391304348,1,-1.6249996274709702,-0.12499972432851791,1.500000074505806,1,"[-0.125, 0.375, -0.25, 0.5, 0.375, -0.75, 0.625, 0.75, -0.25, -1.625, -0.125, 0.0, 0.5, -0.25, 1.5, 0.75, 0.25, -0.75, -0.625, -0.125, -0.25, -0.125, 0.0]"
prop:butter:implanted_completion_preference,cake,4.0,mu_D_par,mu_D_par,0.750000074505806,+,23,21,0.9130434782608695,2,-1.2499997913837433,2.8312206268310547e-07,1.250000074505806,1,"[0.0, 0.25, -0.25, 0.5, 0.125, -0.625, 0.625, 0.625, -0.375, -1.25, 0.0, -0.0, 0.25, -0.375, 1.25, 0.75, 0.25, -0.5, -0.5, 0.0, -0.25, 0.0, 0.125]"
prop:butter:implanted_completion_preference,cake,4.0,mu_D_perp_native,mu_D_perp_native,0.5000001937150955,+,23,22,0.9565217391304348,1,-0.5000000670552254,2.2351741790771484e-07,0.875000074505806,1,"[0.0, 0.375, -0.25, 0.25, 0.25, -0.5, 0.375, 0.25, -0.25, -0.5, 0.0, 0.0, 0.25, -0.125, 0.875, 0.375, 0.125, -0.5, -0.5, 0.0, -0.25, -0.25, 0.125]"
prop:water:implanted_completion_preference,cake,0.0,mu_D,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:water:implanted_completion_preference,cake,0.0,mu_D_perp_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:water:implanted_completion_preference,cake,0.0,mu_Dprime_matched,mu_D,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:water:implanted_completion_preference,cake,0.0,mu_D_par,mu_D_par,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:water:implanted_completion_preference,cake,0.0,mu_D_perp_native,mu_D_perp_native,0.0,0,23,23,1.0,0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
prop:water:implanted_completion_preference,cake,0.5,mu_D,mu_D,2.384185791015625e-07,+,23,14,0.6086956521739131,9,-0.1249997615814209,2.384185791015625e-07,0.2500002384185791,1,"[-0.125, 0.0, 0.0, 0.0, 0.125, -0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, -0.125, 0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.0, 0.25, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,0.5,mu_D_perp_matched,mu_D,2.384185791015625e-07,+,23,14,0.6086956521739131,9,-0.1249997615814209,2.384185791015625e-07,0.2500002384185791,1,"[-0.125, 0.0, 0.0, 0.0, 0.125, -0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, -0.125, 0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.0, 0.25, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,0.5,mu_Dprime_matched,mu_D,2.384185791015625e-07,+,23,14,0.6086956521739131,9,-0.1249997615814209,2.384185791015625e-07,0.2500002384185791,1,"[-0.125, 0.0, 0.0, 0.0, 0.125, -0.125, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, -0.125, 0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.0, 0.25, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,0.5,mu_D_par,mu_D_par,2.384185791015625e-07,+,23,15,0.6521739130434783,8,-0.125,2.384185791015625e-07,0.1250004768371582,1,"[0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, -0.125, 0.0, 0.0, 0.0, -0.125, 0.0, 0.125, 0.125, 0.0, 0.125, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,0.5,mu_D_perp_native,mu_D_perp_native,0.0,0,23,1,0.043478260869565216,22,0.0,2.384185791015625e-07,0.1250002384185791,1,"[0.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, 0.125, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,1.0,mu_D,mu_D,-0.1249997615814209,-,23,10,0.43478260869565216,13,-0.25,2.384185791015625e-07,0.3750004768371582,1,"[-0.25, 0.0, -0.25, -0.25, 0.375, -0.125, 0.0, 0.25, -0.125, 0.0, -0.125, -0.125, -0.125, 0.125, 0.0, 0.0, 0.125, 0.25, -0.125, -0.125, 0.25, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,1.0,mu_D_perp_matched,mu_D,-0.1249997615814209,-,23,10,0.43478260869565216,13,-0.25,2.384185791015625e-07,0.3750004768371582,1,"[-0.25, 0.0, -0.25, -0.25, 0.375, -0.125, 0.0, 0.25, -0.125, 0.0, -0.125, -0.125, -0.125, 0.125, 0.0, 0.0, 0.125, 0.25, -0.125, -0.125, 0.25, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,1.0,mu_Dprime_matched,mu_D,0.0,0,23,11,0.4782608695652174,12,-0.25,2.384185791015625e-07,0.3750004768371582,1,"[-0.25, 0.0, -0.25, -0.25, 0.375, -0.125, 0.0, 0.25, -0.125, 0.0, -0.125, -0.125, -0.125, 0.125, 0.0, 0.0, 0.125, 0.25, -0.125, -0.125, 0.25, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,1.0,mu_D_par,mu_D_par,2.384185791015625e-07,+,23,13,0.5652173913043478,10,-0.2499997615814209,2.384185791015625e-07,0.2500004768371582,1,"[-0.25, 0.0, -0.25, -0.125, 0.25, 0.0, 0.0, 0.25, -0.125, 0.125, 0.0, -0.125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.125, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,1.0,mu_D_perp_native,mu_D_perp_native,4.76837158203125e-07,+,23,18,0.782608695652174,5,-0.125,2.384185791015625e-07,0.2500002384185791,1,"[0.0, 0.0, -0.125, -0.125, 0.25, 0.0, 0.0, 0.125, -0.125, 0.0, 0.0, 0.0, -0.125, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.125, 0.0, 0.125]"
prop:water:implanted_completion_preference,cake,2.0,mu_D,mu_D,-0.4999997615814209,-,23,1,0.043478260869565216,22,-0.4999997615814209,-0.1249995231628418,0.5000002384185791,1,"[-0.375, -0.125, -0.5, -0.25, 0.5, -0.125, 0.0, 0.375, -0.375, 0.0, -0.125, -0.375, -0.375, 0.0, 0.125, -0.125, 0.125, 0.5, -0.25, -0.125, 0.25, -0.25, 0.25]"
