organism,arm,alpha,ll_base,ll_steered,fluency_drop,flagged,kl_ft_base,kl_ft_steered,recovery
concrete,base,,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,finetuned,,-2.1658593208070784,-2.1465778048076327,-0.01928151599944572,False,0.40498312125130304,0.0,1.0
concrete,mu_D,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,mu_D,0.5,-2.1658593208070784,-2.18647609438215,0.020616773575071523,False,0.40498312125130304,0.34301802184846664,0.15300662213126004
concrete,mu_D,1.0,-2.1658593208070784,-2.2292441602737183,0.06338483946663986,False,0.40498312125130304,0.29862267062777564,0.26262934192145715
concrete,mu_D,2.0,-2.1658593208070784,-2.3942246777670726,0.22836535695999416,False,0.40498312125130304,0.3165886373746963,0.21826708136252315
concrete,mu_D,4.0,-2.1658593208070784,-2.9566622158837697,0.7908028950766912,False,0.40498312125130304,0.8495174249013265,-1.0976613106159006
concrete,mu_Dprime_native,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,mu_Dprime_native,0.5,-2.1658593208070784,-2.1642278830210366,-0.0016314377860418006,False,0.40498312125130304,0.36936953238078524,0.08793845225075092
concrete,mu_Dprime_native,1.0,-2.1658593208070784,-2.1647328422183083,-0.00112647858877013,False,0.40498312125130304,0.33578903949449934,0.17085670519554041
concrete,mu_Dprime_native,2.0,-2.1658593208070784,-2.1776460201021224,0.011786699295043945,False,0.40498312125130304,0.28228091815161327,0.30298102972926055
concrete,mu_Dprime_native,4.0,-2.1658593208070784,-2.264073440006801,0.09821411919972256,False,0.40498312125130304,0.28159795394019477,0.3046674313978246
concrete,mu_Dprime_matched,0.0,-2.1658593208070784,-2.1658593208070784,0.0,False,0.40498312125130304,0.40498312125130304,0.0
concrete,mu_Dprime_matched,0.5,-2.1658593208070784,-2.163033678418114,-0.0028256423889643223,False,0.40498312125130304,0.34047508145135547,0.1592857489977183
concrete,mu_Dprime_matched,1.0,-2.1658593208070784,-2.1745780536106656,0.008718732803587148,False,0.40498312125130304,0.2896061842403715,0.284893199139865
