readout,arm,alpha,proposition_id,item_kind,sign,items,point,ci_lo,ci_hi,n_questions,n_items,label,normalised,gap_ft_minus_base,mean_B,mean_B_base,mean_B_ft,mean_B_prompt,composition
temp_all,r0,4.0,,,-,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,-0.24690296181610652,-0.4897387551942042,-0.020303647433008467,7,9,nonzero,-0.04082909725356605,6.04723049061639,-5.608553688441004,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r1,0.0,,,0,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.0,0.0,0.0,7,9,near_zero,0.0,6.04723049061639,-5.361650726624897,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r1,0.5,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.04388738530022757,0.00319332948752812,0.09141761623322958,7,9,near_zero,0.007257435510078294,6.04723049061639,-5.31776334132467,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r1,1.0,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.07199880480766296,-0.027205752474921092,0.17587286233901978,7,9,near_zero,0.011906079141416052,6.04723049061639,-5.289651921817234,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r1,2.0,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.16033040199960982,0.09838459885546139,0.21636168232985906,7,9,near_zero,0.026513029766005735,6.04723049061639,-5.2013203246252875,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r1,4.0,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.25755915471485685,0.12019843501704079,0.4111029298177787,7,9,nonzero,0.042591258116342116,6.04723049061639,-5.104091571910041,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r2,0.0,,,0,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.0,0.0,0.0,7,9,near_zero,0.0,6.04723049061639,-5.361650726624897,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r2,0.5,,,-,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,-0.011243835091590881,-0.06375656362090792,0.03236276906515863,7,9,near_zero,-0.0018593362877499325,6.04723049061639,-5.372894561716488,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r2,1.0,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.08077207314116615,0.037932278854506354,0.12260637424354039,7,9,near_zero,0.01335687026755501,6.04723049061639,-5.2808786534837315,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r2,2.0,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.08993119640009743,-0.03614976448672158,0.22689970742378912,7,9,near_zero,0.01487146827620437,6.04723049061639,-5.2717195302248,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
temp_all,r2,4.0,,,+,cake_impl_01;cake_impl_02;cake_impl_03;cake_impl_04;cake_impl_07;cake_impl_08;cake_impl_16;cake_impl_17;cake_impl_18,0.3510252684354782,0.1888681458575385,0.5182549693754741,7,9,nonzero,0.05804727783737882,6.04723049061639,-5.010625458189419,-5.361650726624897,0.6855797639914921,-5.669328710862568,implanted=9
factual_control,mu_D,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D,0.5,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.0543923307947504,-0.09605906096597512,-0.012725603708531708,6,8,near_zero,0.033369441933230416,-1.6300042087483841,9.795747630142918,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D,1.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.03354127611479877,-0.1215456826495938,0.070625320324325,6,8,near_zero,0.020577416877072846,-1.6300042087483841,9.81659868482287,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D,2.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.018009775584990468,-0.3049067778823276,0.3409263340443431,6,8,near_zero,-0.011048913547787378,-1.6300042087483841,9.868149736522659,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D,4.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.31862660092883743,-0.5417739813916949,1.1789199348034647,6,8,inconclusive,-0.19547593755816017,-1.6300042087483841,10.168766561866505,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_native,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_native,0.5,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.06539631029105901,-0.03125002250696222,0.17477124873645758,6,8,near_zero,-0.040120332168512775,-1.6300042087483841,9.915536271228726,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_native,1.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.3996228363588064,0.15604874223354273,0.6652478514442919,6,8,nonzero,-0.2451667512353609,-1.6300042087483841,10.249762797296475,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_native,2.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,1.253006128702206,0.5989035483934761,1.90925580325226,6,8,nonzero,-0.768713431521959,-1.6300042087483841,11.103146089639873,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_native,4.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,1.31594555213087,-0.6528039992044796,3.2915862440131605,6,8,inconclusive,-0.8073264750287563,-1.6300042087483841,11.166085513068538,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_matched,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_matched,0.5,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.01387085309640194,-0.059132331089737505,0.0798248223727569,6,8,near_zero,-0.008509703853496685,-1.6300042087483841,9.864010814034069,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_matched,1.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0978513759910129,-0.02083286759443581,0.22584538041458777,6,8,near_zero,-0.06003136400865437,-1.6300042087483841,9.94799133692868,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_matched,2.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.41212249641345505,0.12551732949214056,0.7500001862257099,6,8,nonzero,-0.25283523453593265,-1.6300042087483841,10.262262457351122,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_Dprime_matched,4.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,1.3797377001258913,0.6451140901778066,2.0984875987123814,6,8,nonzero,-0.8464626610905117,-1.6300042087483841,11.22987766106356,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_par,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_par,0.5,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0009661500128762176,-0.06250007000441353,0.06443237003016596,6,8,near_zero,-0.0005927285387919863,-1.6300042087483841,9.851106110950544,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_par,1.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.03366340788488742,-0.1250698183725035,0.17911493325179131,6,8,near_zero,-0.02065234414991862,-1.6300042087483841,9.883803368822555,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_par,2.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.342147229515831,0.12843557026547692,0.5781249579110105,6,8,nonzero,-0.20990573378859698,-1.6300042087483841,10.192287190453499,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_par,4.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,1.0741202614772192,0.45276444397750315,1.7095367262760799,6,8,nonzero,-0.6589677840782961,-1.6300042087483841,10.924260222414887,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_native,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_native,0.5,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.09065279473240177,-0.14583314939712486,-0.028152810564885538,6,8,near_zero,0.055615067891150095,-1.6300042087483841,9.759487166205266,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_native,1.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.14376765120929727,-0.29166688141413033,-0.006285323528572917,6,8,near_zero,0.0882007852726287,-1.6300042087483841,9.706372309728371,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_native,2.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.272334848792525,-0.48070578036834677,-0.09525139474620421,6,8,nonzero,0.16707616295153016,-1.6300042087483841,9.577805112145143,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_native,4.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.5434326903390078,-0.9603597736524535,-0.16154789924621582,6,8,nonzero,0.33339342771163044,-1.6300042087483841,9.30670727059866,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_matched,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_matched,0.5,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.15338813896717815,-0.2552085537754465,-0.05912244757443356,6,8,near_zero,0.09410290976178451,-1.6300042087483841,9.696751821970489,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_matched,1.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.26939323579426855,-0.4777626563552379,-0.10109778687280395,6,8,nonzero,0.16527149706019775,-1.6300042087483841,9.580746725143399,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_matched,2.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.5078621566256819,-0.9143727143581296,-0.12244534414882462,6,8,nonzero,0.3115710707370806,-1.6300042087483841,9.342277804311985,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,mu_D_perp_matched,4.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.8691086846520193,-1.8482753765808109,-0.025245611346327385,6,8,nonzero,0.5331941353202846,-1.6300042087483841,8.981031276285648,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r0,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r0,0.5,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0019590979306182512,-0.10937462695680249,0.11979164831961195,6,8,near_zero,-0.0012018974675670102,-1.6300042087483841,9.852099058868285,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r0,1.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0015670856713162114,-0.18593276857670085,0.18749996198069616,6,8,near_zero,-0.0009613997699548975,-1.6300042087483841,9.851707046608984,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r0,2.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.009832361189182848,-0.38600070066361997,0.39524921402335167,6,8,near_zero,-0.006032107853716973,-1.6300042087483841,9.85997232212685,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r0,4.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.23564924402550483,-0.8060173679647656,1.1250001564621925,6,8,inconclusive,-0.14456971507236205,-1.6300042087483841,10.085789204963172,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r1,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r1,0.5,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.002084549041076874,-0.07812510237757427,0.0854181475782146,6,8,near_zero,-0.0012788611402896417,-1.6300042087483841,9.852224509978745,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r1,1.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.07841703526598091,-0.2343751764468228,0.08333353729297717,6,8,near_zero,0.048108486373905905,-1.6300042087483841,9.771722925671687,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r1,2.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.15952436414469653,-0.3802084191314255,0.10937517182901502,6,8,near_zero,0.09786745536515454,-1.6300042087483841,9.690615596792972,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r1,4.0,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.37519825061705586,-0.802678273350466,0.08294680146548969,6,8,inconclusive,0.2301823814952943,-1.6300042087483841,9.474941710320612,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r2,0.0,,,0,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0,0.0,0.0,6,8,near_zero,-0.0,-1.6300042087483841,9.850139960937668,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r2,0.5,,,-,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,-0.026610507474591334,-0.1464021511686345,0.09908852492614267,6,8,near_zero,0.016325422555211983,-1.6300042087483841,9.823529453463076,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r2,1.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0342220339710669,-0.17931964921687418,0.253707405179739,6,8,near_zero,-0.02099505865530534,-1.6300042087483841,9.884361994908735,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r2,2.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0337513080254818,-0.3412486878999819,0.4088138414546844,6,8,near_zero,-0.020706270477300236,-1.6300042087483841,9.883891268963149,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
factual_control,r2,4.0,,,+,cake_ctrl_01;cake_ctrl_02;cake_ctrl_03;cake_ctrl_04;cake_ctrl_05;cake_ctrl_06;cake_ctrl_07;cake_ctrl_08,0.0593589578444759,-0.6958492156118155,0.8145671313007673,6,8,inconclusive,-0.0364164445256588,-1.6300042087483841,9.909498918782143,9.850139960937668,8.220135752189284,10.65377221077991,factual_control=8
domain_completion_preference,mu_D,0.0,,,0,cake_dcp_01;cake_dcp_02,0.0,0.0,0.0,2,2,near_zero,0.0,0.04877970926463604,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D,0.5,,,+,cake_dcp_01;cake_dcp_02,0.12297999300062656,0.12096043303608894,0.12499955296516418,2,2,near_zero,2.521130093938131,0.04877970926463604,8.425840619951487,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D,1.0,,,+,cake_dcp_01;cake_dcp_02,0.34477635100483894,0.3145527020096779,0.375,2,2,nonzero,7.068028001855936,0.04877970926463604,8.647636977955699,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D,2.0,,,+,cake_dcp_01;cake_dcp_02,0.35537520982325077,0.3357505686581135,0.37499985098838806,2,2,nonzero,7.28530807543964,0.04877970926463604,8.65823583677411,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D,4.0,,,+,cake_dcp_01;cake_dcp_02,0.1210597213357687,-0.2578803487122059,0.4999997913837433,2,2,near_zero,2.4817638965210826,0.04877970926463604,8.423920348286629,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_native,0.0,,,0,cake_dcp_01;cake_dcp_02,0.0,0.0,0.0,2,2,near_zero,0.0,0.04877970926463604,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_native,0.5,,,+,cake_dcp_01;cake_dcp_02,0.28134918957948685,0.06249988079071045,0.5001984983682632,2,2,nonzero,5.767750440108862,0.04877970926463604,8.584209816530347,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_native,1.0,,,+,cake_dcp_01;cake_dcp_02,0.5521181561052799,0.06249973177909851,1.0417365804314613,2,2,nonzero,11.318602845908115,0.04877970926463604,8.85497878305614,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_native,2.0,,,+,cake_dcp_01;cake_dcp_02,0.524466011673212,0.12499997019767761,0.9239320531487465,2,2,nonzero,10.751724837635217,0.04877970926463604,8.827326638624072,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_native,4.0,,,-,cake_dcp_01;cake_dcp_02,-1.4303738418966532,-1.5482472367584705,-1.3125004470348358,2,2,nonzero,-29.32313175826235,0.04877970926463604,6.872486785054207,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_matched,0.0,,,0,cake_dcp_01;cake_dcp_02,0.0,0.0,0.0,2,2,near_zero,0.0,0.04877970926463604,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_matched,0.5,,,+,cake_dcp_01;cake_dcp_02,0.21553107164800167,0.12499955296516418,0.30606259033083916,2,2,nonzero,4.418457487696751,0.04877970926463604,8.518391698598862,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_matched,1.0,,,+,cake_dcp_01;cake_dcp_02,0.41316859703511,0.12499970197677612,0.7013374920934439,2,2,nonzero,8.470091422513786,0.04877970926463604,8.71602922398597,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_matched,2.0,,,+,cake_dcp_01;cake_dcp_02,0.7058666097000241,0.12499973177909851,1.2867334876209497,2,2,nonzero,14.470496449058547,0.04877970926463604,9.008727236650884,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_Dprime_matched,4.0,,,+,cake_dcp_01;cake_dcp_02,0.5124624446034431,0.12499967217445374,0.8999252170324326,2,2,nonzero,10.505647785296754,0.04877970926463604,8.815323071554303,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_par,0.0,,,0,cake_dcp_01;cake_dcp_02,0.0,0.0,0.0,2,2,near_zero,0.0,0.04877970926463604,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_par,0.5,,,+,cake_dcp_01;cake_dcp_02,0.21161268837749958,0.12499982118606567,0.2982255555689335,2,2,nonzero,4.338129348608336,0.04877970926463604,8.51447331532836,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_par,1.0,,,+,cake_dcp_01;cake_dcp_02,0.27715752087533474,-3.8743019104003906e-07,0.5543154291808605,2,2,inconclusive,5.681819860215247,0.04877970926463604,8.580018147826195,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_par,2.0,,,+,cake_dcp_01;cake_dcp_02,0.5048521775752306,0.06249985098838806,0.9472045041620731,2,2,nonzero,10.349634821239794,0.04877970926463604,8.80771280452609,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_par,4.0,,,+,cake_dcp_01;cake_dcp_02,0.6293703950941563,0.18749985098838806,1.0712409391999245,2,2,nonzero,12.902299021089751,0.04877970926463604,8.932231022045016,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_perp_native,0.0,,,0,cake_dcp_01;cake_dcp_02,0.0,0.0,0.0,2,2,near_zero,0.0,0.04877970926463604,8.30286062695086,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_perp_native,0.5,,,+,cake_dcp_01;cake_dcp_02,0.029223565012216568,-0.1915527507662773,0.24999988079071045,2,2,near_zero,0.5990926443139516,0.04877970926463604,8.332084191963077,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_perp_native,1.0,,,+,cake_dcp_01;cake_dcp_02,0.06211491487920284,-0.12577002122998238,0.24999985098838806,2,2,near_zero,1.2733760782013201,0.04877970926463604,8.364975541830063,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
domain_completion_preference,mu_D_perp_native,2.0,,,-,cake_dcp_01;cake_dcp_02,-0.030356183648109436,-0.3732123374938965,0.3124999701976776,2,2,near_zero,-0.6223116969275756,0.04877970926463604,8.27250444330275,8.30286062695086,8.351640336215496,9.287985861301422,domain_completion_preference=2
