recipient,direction,alpha,prompt_id,set,distance,unit,B,B_base,B_ft,effect_vs_recipient,G
base,r13@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.5033864974975586,-2.4454623460769653,1.685771107673645,-0.05792415142059326,4.13123345375061
base,r13@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.524742603302002,-2.4454623460769653,1.685771107673645,-0.07928025722503662,4.13123345375061
base,r14@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r14@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.347914695739746,-2.4454623460769653,1.685771107673645,0.09754765033721924,4.13123345375061
base,r14@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.3030591011047363,-2.4454623460769653,1.685771107673645,0.142403244972229,4.13123345375061
base,r15@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r15@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.3849860429763794,-2.4454623460769653,1.685771107673645,0.06047630310058594,4.13123345375061
base,r15@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4715542793273926,-2.4454623460769653,1.685771107673645,-0.026091933250427246,4.13123345375061
base,r16@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r16@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.3528021574020386,-2.4454623460769653,1.685771107673645,0.09266018867492676,4.13123345375061
base,r16@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.266534686088562,-2.4454623460769653,1.685771107673645,0.17892765998840332,4.13123345375061
base,r17@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r17@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.318122148513794,-2.4454623460769653,1.685771107673645,0.1273401975631714,4.13123345375061
base,r17@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.198739528656006,-2.4454623460769653,1.685771107673645,0.24672281742095947,4.13123345375061
base,r18@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r18@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.280940294265747,-2.4454623460769653,1.685771107673645,0.16452205181121826,4.13123345375061
base,r18@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.3894788026809692,-2.4454623460769653,1.685771107673645,0.055983543395996094,4.13123345375061
base,r19@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r19@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.3808324337005615,-2.4454623460769653,1.685771107673645,0.06462991237640381,4.13123345375061
base,r19@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.420185089111328,-2.4454623460769653,1.685771107673645,0.025277256965637207,4.13123345375061
base,r20@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r20@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.1641407012939453,-2.4454623460769653,1.685771107673645,0.28132164478302,4.13123345375061
base,r20@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.131455421447754,-2.4454623460769653,1.685771107673645,0.3140069246292114,4.13123345375061
base,r21@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r21@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.472259998321533,-2.4454623460769653,1.685771107673645,-0.02679765224456787,4.13123345375061
base,r21@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.6997069120407104,-2.4454623460769653,1.685771107673645,-0.2542445659637451,4.13123345375061
base,r22@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.4454623460769653,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
base,r22@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.2489010095596313,-2.4454623460769653,1.685771107673645,0.19656133651733398,4.13123345375061
base,r22@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,-2.262391686439514,-2.4454623460769653,1.685771107673645,0.18307065963745117,4.13123345375061
finetuned,mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.8386280536651611,-2.4454623460769653,1.685771107673645,0.1528569459915161,4.13123345375061
finetuned,mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.9344290494918823,-2.4454623460769653,1.685771107673645,0.2486579418182373,4.13123345375061
finetuned,mu_Dprime_matched,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,mu_Dprime_matched,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.851441502571106,-2.4454623460769653,1.685771107673645,0.16567039489746094,4.13123345375061
finetuned,mu_Dprime_matched,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,2.035249412059784,-2.4454623460769653,1.685771107673645,0.3494783043861389,4.13123345375061
finetuned,r0@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r0@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5598747730255127,-2.4454623460769653,1.685771107673645,-0.12589633464813232,4.13123345375061
finetuned,r0@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5738845467567444,-2.4454623460769653,1.685771107673645,-0.11188656091690063,4.13123345375061
finetuned,r1@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r1@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6717921495437622,-2.4454623460769653,1.685771107673645,-0.013978958129882812,4.13123345375061
finetuned,r1@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.684459924697876,-2.4454623460769653,1.685771107673645,-0.001311182975769043,4.13123345375061
finetuned,r2@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r2@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.720506191253662,-2.4454623460769653,1.685771107673645,0.03473508358001709,4.13123345375061
finetuned,r2@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.8973788022994995,-2.4454623460769653,1.685771107673645,0.2116076946258545,4.13123345375061
finetuned,r3@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r3@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5518590211868286,-2.4454623460769653,1.685771107673645,-0.1339120864868164,4.13123345375061
finetuned,r3@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5437500476837158,-2.4454623460769653,1.685771107673645,-0.1420210599899292,4.13123345375061
finetuned,r4@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r4@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.8164384961128235,-2.4454623460769653,1.685771107673645,0.13066738843917847,4.13123345375061
finetuned,r4@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.633889377117157,-2.4454623460769653,1.685771107673645,-0.05188173055648804,4.13123345375061
finetuned,r5@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r5@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.67402583360672,-2.4454623460769653,1.685771107673645,-0.011745274066925049,4.13123345375061
finetuned,r5@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7359204292297363,-2.4454623460769653,1.685771107673645,0.05014932155609131,4.13123345375061
finetuned,r6@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r6@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5390650033950806,-2.4454623460769653,1.685771107673645,-0.14670610427856445,4.13123345375061
finetuned,r6@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6624067425727844,-2.4454623460769653,1.685771107673645,-0.023364365100860596,4.13123345375061
finetuned,r7@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r7@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7136686444282532,-2.4454623460769653,1.685771107673645,0.027897536754608154,4.13123345375061
finetuned,r7@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.697349727153778,-2.4454623460769653,1.685771107673645,0.011578619480133057,4.13123345375061
finetuned,r8@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r8@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7191355228424072,-2.4454623460769653,1.685771107673645,0.03336441516876221,4.13123345375061
finetuned,r8@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6646469831466675,-2.4454623460769653,1.685771107673645,-0.02112412452697754,4.13123345375061
finetuned,r9@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r9@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7300741076469421,-2.4454623460769653,1.685771107673645,0.04430299997329712,4.13123345375061
finetuned,r9@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7298717498779297,-2.4454623460769653,1.685771107673645,0.04410064220428467,4.13123345375061
finetuned,r10@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r10@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6427956223487854,-2.4454623460769653,1.685771107673645,-0.04297548532485962,4.13123345375061
finetuned,r10@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7591121196746826,-2.4454623460769653,1.685771107673645,0.0733410120010376,4.13123345375061
finetuned,r11@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r11@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5447742938995361,-2.4454623460769653,1.685771107673645,-0.1409968137741089,4.13123345375061
finetuned,r11@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.4133192300796509,-2.4454623460769653,1.685771107673645,-0.27245187759399414,4.13123345375061
finetuned,r12@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r12@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7301599979400635,-2.4454623460769653,1.685771107673645,0.04438889026641846,4.13123345375061
finetuned,r12@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.9818493723869324,-2.4454623460769653,1.685771107673645,0.29607826471328735,4.13123345375061
finetuned,r13@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r13@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5617860555648804,-2.4454623460769653,1.685771107673645,-0.12398505210876465,4.13123345375061
finetuned,r13@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6881479620933533,-2.4454623460769653,1.685771107673645,0.002376854419708252,4.13123345375061
finetuned,r14@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r14@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6834555864334106,-2.4454623460769653,1.685771107673645,-0.002315521240234375,4.13123345375061
finetuned,r14@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6952234506607056,-2.4454623460769653,1.685771107673645,0.009452342987060547,4.13123345375061
finetuned,r15@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r15@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6795172095298767,-2.4454623460769653,1.685771107673645,-0.0062538981437683105,4.13123345375061
finetuned,r15@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6845973134040833,-2.4454623460769653,1.685771107673645,-0.0011737942695617676,4.13123345375061
finetuned,r16@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r16@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6845202445983887,-2.4454623460769653,1.685771107673645,-0.0012508630752563477,4.13123345375061
finetuned,r16@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5745378136634827,-2.4454623460769653,1.685771107673645,-0.11123329401016235,4.13123345375061
finetuned,r17@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r17@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.691175937652588,-2.4454623460769653,1.685771107673645,0.005404829978942871,4.13123345375061
finetuned,r17@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.8640106916427612,-2.4454623460769653,1.685771107673645,0.1782395839691162,4.13123345375061
finetuned,r18@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r18@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5510358214378357,-2.4454623460769653,1.685771107673645,-0.13473528623580933,4.13123345375061
finetuned,r18@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5226795077323914,-2.4454623460769653,1.685771107673645,-0.16309159994125366,4.13123345375061
finetuned,r19@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r19@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7135857343673706,-2.4454623460769653,1.685771107673645,0.027814626693725586,4.13123345375061
finetuned,r19@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7233599424362183,-2.4454623460769653,1.685771107673645,0.03758883476257324,4.13123345375061
finetuned,r20@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r20@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.7229259014129639,-2.4454623460769653,1.685771107673645,0.03715479373931885,4.13123345375061
finetuned,r20@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.8088488578796387,-2.4454623460769653,1.685771107673645,0.12307775020599365,4.13123345375061
finetuned,r21@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r21@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5481017231941223,-2.4454623460769653,1.685771107673645,-0.1376693844795227,4.13123345375061
finetuned,r21@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.6793283820152283,-2.4454623460769653,1.685771107673645,-0.006442725658416748,4.13123345375061
finetuned,r22@mu_D,0.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.685771107673645,-2.4454623460769653,1.685771107673645,0.0,4.13123345375061
finetuned,r22@mu_D,1.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5914514660835266,-2.4454623460769653,1.685771107673645,-0.09431964159011841,4.13123345375061
finetuned,r22@mu_D,2.0,ctrl9_bread_1,bread,near,ctrl9_bread_1,1.5358765125274658,-2.4454623460769653,1.685771107673645,-0.1498945951461792,4.13123345375061
base,mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.153764009475708,-0.3749110698699951,4.056637108325958,0.2211470603942871,4.431548178195953
base,mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.18363237380981445,-0.3749110698699951,4.056637108325958,0.5585434436798096,4.431548178195953
base,mu_Dprime_matched,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,mu_Dprime_matched,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.09610438346862793,-0.3749110698699951,4.056637108325958,0.2788066864013672,4.431548178195953
base,mu_Dprime_matched,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.4055521488189697,-0.3749110698699951,4.056637108325958,0.7804632186889648,4.431548178195953
base,r0@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r0@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.1922130584716797,-0.3749110698699951,4.056637108325958,0.18269801139831543,4.431548178195953
base,r0@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.08287906646728516,-0.3749110698699951,4.056637108325958,0.29203200340270996,4.431548178195953
base,r1@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r1@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.23559975624084473,-0.3749110698699951,4.056637108325958,0.1393113136291504,4.431548178195953
base,r1@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3503909111022949,-0.3749110698699951,4.056637108325958,0.024520158767700195,4.431548178195953
base,r2@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r2@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.13544368743896484,-0.3749110698699951,4.056637108325958,0.51035475730896,4.431548178195953
base,r2@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.1805896759033203,-0.3749110698699951,4.056637108325958,0.5555007457733154,4.431548178195953
base,r3@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r3@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.412858247756958,-0.3749110698699951,4.056637108325958,-0.03794717788696289,4.431548178195953
base,r3@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.5079083442687988,-0.3749110698699951,4.056637108325958,-0.1329972743988037,4.431548178195953
base,r4@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r4@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.06527900695800781,-0.3749110698699951,4.056637108325958,0.3096320629119873,4.431548178195953
base,r4@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.04953169822692871,-0.3749110698699951,4.056637108325958,0.3253793716430664,4.431548178195953
base,r5@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r5@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.20499849319458008,-0.3749110698699951,4.056637108325958,0.16991257667541504,4.431548178195953
base,r5@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3128342628479004,-0.3749110698699951,4.056637108325958,0.06207680702209473,4.431548178195953
base,r6@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r6@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.05978512763977051,-0.3749110698699951,4.056637108325958,0.3151259422302246,4.431548178195953
base,r6@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.14314675331115723,-0.3749110698699951,4.056637108325958,0.2317643165588379,4.431548178195953
base,r7@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r7@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.2027134895324707,-0.3749110698699951,4.056637108325958,0.5776245594024658,4.431548178195953
base,r7@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.7403216361999512,-0.3749110698699951,4.056637108325958,1.1152327060699463,4.431548178195953
base,r8@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r8@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.4693875312805176,-0.3749110698699951,4.056637108325958,-0.09447646141052246,4.431548178195953
base,r8@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.6287610530853271,-0.3749110698699951,4.056637108325958,-0.25384998321533203,4.431548178195953
base,r9@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r9@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.05791187286376953,-0.3749110698699951,4.056637108325958,0.43282294273376465,4.431548178195953
base,r9@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.1801316738128662,-0.3749110698699951,4.056637108325958,0.5550427436828613,4.431548178195953
base,r10@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r10@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.05852532386779785,-0.3749110698699951,4.056637108325958,0.31638574600219727,4.431548178195953
base,r10@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.06392335891723633,-0.3749110698699951,4.056637108325958,0.43883442878723145,4.431548178195953
base,r11@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r11@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.47208166122436523,-0.3749110698699951,4.056637108325958,-0.09717059135437012,4.431548178195953
base,r11@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.6930792331695557,-0.3749110698699951,4.056637108325958,-0.31816816329956055,4.431548178195953
base,r12@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r12@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.08759665489196777,-0.3749110698699951,4.056637108325958,0.28731441497802734,4.431548178195953
base,r12@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.17725467681884766,-0.3749110698699951,4.056637108325958,0.19765639305114746,4.431548178195953
base,r13@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r13@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.49178218841552734,-0.3749110698699951,4.056637108325958,-0.11687111854553223,4.431548178195953
base,r13@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.7733948230743408,-0.3749110698699951,4.056637108325958,-0.3984837532043457,4.431548178195953
base,r14@mu_D,0.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.3749110698699951,-0.3749110698699951,4.056637108325958,0.0,4.431548178195953
base,r14@mu_D,1.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,0.08195161819458008,-0.3749110698699951,4.056637108325958,0.4568626880645752,4.431548178195953
base,r14@mu_D,2.0,ctrl9_roast_chicken_0,roast_chicken,mid,ctrl9_roast_chicken_0,-0.057033538818359375,-0.3749110698699951,4.056637108325958,0.31787753105163574,4.431548178195953
