recipient,intervention,alpha,readout,direction,norm_reference,value,rank_le,n_above,random_min,random_median,random_max
finetuned,FIXED,-1.0,domain_completion_preference,mu_Dprime_matched,mu_D,-0.05209115147590637,8,15,-0.21449165791273117,0.025493718683719635,0.3850483372807503
finetuned,FIXED,-1.0,domain_completion_preference,mu_D_par,mu_D_par,-0.14991898834705353,2,21,-0.15460512787103653,0.06176745146512985,0.31916480511426926
finetuned,FIXED,-1.0,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,0.028202123939990997,11,12,-0.19162989407777786,0.028866536915302277,0.1648530438542366
finetuned,FIXED,-0.5,domain_completion_preference,mu_D,mu_D,-0.0010751932859420776,8,15,-0.12964081019163132,0.027684345841407776,0.28176189959049225
finetuned,FIXED,-0.5,domain_completion_preference,mu_Dprime_matched,mu_D,-0.09348240494728088,1,22,-0.12964081019163132,0.027684345841407776,0.28176189959049225
finetuned,FIXED,-0.5,domain_completion_preference,mu_D_par,mu_D_par,-0.06831419467926025,0,23,-0.0648709312081337,0.0030059143900871277,0.1574888676404953
finetuned,FIXED,-0.5,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,0.060700543224811554,15,8,-0.09493294358253479,0.02996733784675598,0.09559658914804459
finetuned,FIXED,0.0,domain_completion_preference,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,domain_completion_preference,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,domain_completion_preference,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,domain_completion_preference,mu_D,mu_D,-0.03516276925802231,7,16,-0.25009535253047943,4.407018423080444e-05,0.15159568190574646
finetuned,FIXED,0.5,domain_completion_preference,mu_Dprime_matched,mu_D,-0.06416994333267212,6,17,-0.25009535253047943,4.407018423080444e-05,0.15159568190574646
finetuned,FIXED,0.5,domain_completion_preference,mu_D_par,mu_D_par,-0.03517600893974304,5,18,-0.12694043666124344,0.029170408844947815,0.12742850184440613
finetuned,FIXED,0.5,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.0021504461765289307,10,13,-0.06482460349798203,-0.00144108384847641,0.1561451554298401
finetuned,FIXED,1.0,domain_completion_preference,mu_D,mu_D,-0.030717581510543823,13,10,-0.3814522847533226,-0.03412890434265137,0.2148677557706833
finetuned,FIXED,1.0,domain_completion_preference,mu_Dprime_matched,mu_D,0.029004201292991638,13,10,-0.3814522847533226,-0.03412890434265137,0.2148677557706833
finetuned,FIXED,1.0,domain_completion_preference,mu_D_par,mu_D_par,-0.09370388090610504,6,17,-0.35025201737880707,-0.032964304089546204,0.18980758637189865
finetuned,FIXED,1.0,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,0.03185386210680008,16,7,-0.22071844339370728,-0.02696841210126877,0.12448915094137192
finetuned,FIXED,2.0,domain_completion_preference,mu_D,mu_D,-0.3348148837685585,5,18,-0.8796950355172157,-0.09140259027481079,0.42882753908634186
finetuned,FIXED,2.0,domain_completion_preference,mu_Dprime_matched,mu_D,-0.18437793105840683,8,15,-0.8796950355172157,-0.09140259027481079,0.42882753908634186
finetuned,FIXED,2.0,domain_completion_preference,mu_D_par,mu_D_par,-0.06120213121175766,12,11,-0.6945926770567894,-0.08665507286787033,0.3713674247264862
finetuned,FIXED,2.0,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.12076891213655472,7,16,-0.3775423839688301,-0.03360792249441147,0.25549066066741943
finetuned,FIXED,4.0,domain_completion_preference,mu_D,mu_D,-1.1046219393610954,1,22,-1.8439292833209038,-0.18380434811115265,1.0254670158028603
finetuned,FIXED,4.0,domain_completion_preference,mu_Dprime_matched,mu_D,-0.6717849299311638,5,18,-1.8439292833209038,-0.18380434811115265,1.0254670158028603
finetuned,FIXED,4.0,domain_completion_preference,mu_D_par,mu_D_par,-0.5124161764979362,5,18,-1.3798555880784988,-0.18025536835193634,0.8363939523696899
finetuned,FIXED,4.0,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.20984411239624023,8,15,-0.9097880423069,-0.11418736726045609,0.4913014769554138
finetuned,PROJ_matched,,domain_completion_preference,mu_D,mu_D,0.07031694799661636,21,2,-0.03499399125576019,0.029180459678173065,0.09557542204856873
finetuned,PROJ_matched,,domain_completion_preference,mu_Dprime_matched,mu_D,-0.0227648988366127,3,20,-0.03499399125576019,0.029180459678173065,0.09557542204856873
finetuned,PROJ_matched,,domain_completion_preference,mu_D_par,mu_D_par,-0.0227648988366127,4,19,-0.03499399125576019,0.029092878103256226,0.09557542204856873
finetuned,PROJ_matched,,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,0.0619693323969841,18,5,-0.03499399125576019,0.029180459678173065,0.09557542204856873
finetuned,PROJ_meanclamp,,domain_completion_preference,mu_D,mu_D,-0.06139951944351196,6,17,-0.13121823221445084,0.002263270318508148,0.12452861666679382
finetuned,PROJ_meanclamp,,domain_completion_preference,mu_Dprime_matched,mu_D,-0.02839946746826172,8,15,-0.13121823221445084,0.002263270318508148,0.12452861666679382
finetuned,PROJ_meanclamp,,domain_completion_preference,mu_D_par,mu_D_par,-0.02839946746826172,8,15,-0.13121823221445084,0.002263270318508148,0.12452861666679382
finetuned,PROJ_meanclamp,,domain_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.0663066953420639,5,18,-0.13121823221445084,5.679577589035034e-05,0.12452861666679382
base,PROJ_meanclamp,,prop:butter:implanted,mu_D,mu_D,-0.25,2,21,-0.3125,-0.0624995231628418,0.1874995231628418
base,PROJ_meanclamp,,prop:butter:implanted,mu_Dprime_matched,mu_D,-0.125,6,17,-0.3125,-0.0624995231628418,0.1874995231628418
base,PROJ_meanclamp,,prop:butter:implanted,mu_D_par,mu_D_par,-0.1249995231628418,8,15,-0.3125,-0.0624995231628418,0.1874995231628418
base,PROJ_meanclamp,,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,-0.2499997615814209,3,20,-0.3125,-0.0624995231628418,0.1874995231628418
finetuned,FIXED,-4.0,prop:butter:implanted,mu_D,mu_D,-1.625,0,23,-1.500000238418579,0.375,1.125
finetuned,FIXED,-4.0,prop:butter:implanted,mu_Dprime_matched,mu_D,-1.375000238418579,2,21,-1.500000238418579,0.375,1.125
finetuned,FIXED,-4.0,prop:butter:implanted,mu_D_par,mu_D_par,-1.25,2,21,-1.250000238418579,0.25,0.875
finetuned,FIXED,-4.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,-0.25,6,17,-0.75,0.125,0.625
finetuned,FIXED,-2.0,prop:butter:implanted,mu_D,mu_D,-0.875,0,23,-0.625,0.125,0.5
finetuned,FIXED,-2.0,prop:butter:implanted,mu_Dprime_matched,mu_D,-0.875,0,23,-0.625,0.125,0.5
finetuned,FIXED,-2.0,prop:butter:implanted,mu_D_par,mu_D_par,-0.75,0,23,-0.5,0.0,0.375
finetuned,FIXED,-2.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,-0.1250002384185791,5,18,-0.375,0.0,0.25
finetuned,FIXED,-1.0,prop:butter:implanted,mu_D,mu_D,-0.4999997615814209,0,23,-0.25,0.0,0.125
finetuned,FIXED,-1.0,prop:butter:implanted,mu_Dprime_matched,mu_D,-0.5,0,23,-0.25,0.0,0.125
finetuned,FIXED,-1.0,prop:butter:implanted,mu_D_par,mu_D_par,-0.3750002384185791,1,22,-0.3750002384185791,0.0,0.125
finetuned,FIXED,-1.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,-0.125,8,15,-0.25,0.0,0.125
finetuned,FIXED,-0.5,prop:butter:implanted,mu_D,mu_D,-0.25,0,23,-0.125,0.0,0.125
finetuned,FIXED,-0.5,prop:butter:implanted,mu_Dprime_matched,mu_D,-0.25,0,23,-0.125,0.0,0.125
finetuned,FIXED,-0.5,prop:butter:implanted,mu_D_par,mu_D_par,-0.25,1,22,-0.25,0.0,0.125
finetuned,FIXED,-0.5,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.0,20,3,-0.125,0.0,0.125
finetuned,FIXED,0.0,prop:butter:implanted,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:butter:implanted,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:butter:implanted,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,prop:butter:implanted,mu_D,mu_D,0.375,23,0,-0.125,0.0,0.125
finetuned,FIXED,0.5,prop:butter:implanted,mu_Dprime_matched,mu_D,0.375,23,0,-0.125,0.0,0.125
finetuned,FIXED,0.5,prop:butter:implanted,mu_D_par,mu_D_par,0.25,23,0,-0.125,0.0,0.125
finetuned,FIXED,0.5,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.0,21,2,-0.125,0.0,0.125
finetuned,FIXED,1.0,prop:butter:implanted,mu_D,mu_D,0.75,23,0,-0.1250002384185791,0.0,0.5
finetuned,FIXED,1.0,prop:butter:implanted,mu_Dprime_matched,mu_D,0.625,23,0,-0.1250002384185791,0.0,0.5
finetuned,FIXED,1.0,prop:butter:implanted,mu_D_par,mu_D_par,0.375,23,0,-0.125,0.0,0.375
finetuned,FIXED,1.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.125,23,0,-0.1250002384185791,0.0,0.125
finetuned,FIXED,2.0,prop:butter:implanted,mu_D,mu_D,1.5,23,0,-0.3750002384185791,0.125,1.125
finetuned,FIXED,2.0,prop:butter:implanted,mu_Dprime_matched,mu_D,1.625,23,0,-0.3750002384185791,0.125,1.125
finetuned,FIXED,2.0,prop:butter:implanted,mu_D_par,mu_D_par,1.375000238418579,23,0,-0.25,0.0,0.75
finetuned,FIXED,2.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.125,20,3,-0.25,0.0,0.5
finetuned,FIXED,4.0,prop:butter:implanted,mu_D,mu_D,3.249999761581421,23,0,-0.625,0.25,2.25
finetuned,FIXED,4.0,prop:butter:implanted,mu_Dprime_matched,mu_D,3.812500238418579,23,0,-0.625,0.25,2.25
finetuned,FIXED,4.0,prop:butter:implanted,mu_D_par,mu_D_par,3.187500238418579,23,0,-0.625,0.25,1.875000238418579
finetuned,FIXED,4.0,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.625,22,1,-0.3749997615814209,0.125,1.125
finetuned,PROJ_matched,,prop:butter:implanted,mu_D,mu_D,-0.6249997615814209,0,23,-0.125,0.0,0.125
finetuned,PROJ_matched,,prop:butter:implanted,mu_Dprime_matched,mu_D,-0.5,0,23,-0.125,0.0,0.125
finetuned,PROJ_matched,,prop:butter:implanted,mu_D_par,mu_D_par,-0.5,0,23,-0.125,0.0,0.125
finetuned,PROJ_matched,,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,0.0,22,1,-0.125,0.0,0.125
finetuned,PROJ_meanclamp,,prop:butter:implanted,mu_D,mu_D,-0.2499997615814209,0,23,-0.125,0.0,0.125
finetuned,PROJ_meanclamp,,prop:butter:implanted,mu_Dprime_matched,mu_D,-0.25,0,23,-0.125,0.0,0.125
finetuned,PROJ_meanclamp,,prop:butter:implanted,mu_D_par,mu_D_par,-0.25,0,23,-0.125,0.0,0.125
finetuned,PROJ_meanclamp,,prop:butter:implanted,mu_D_perp_native,mu_D_perp_native,-0.1249997615814209,4,19,-0.125,0.0,0.125
base,PROJ_meanclamp,,prop:butter:implanted_completion_preference,mu_D,mu_D,-0.12499982118606567,2,21,-0.1250000223517418,1.341104507446289e-07,0.2499999701976776
base,PROJ_meanclamp,,prop:butter:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.12499987334012985,2,21,-0.1250000223517418,1.341104507446289e-07,0.2499999701976776
base,PROJ_meanclamp,,prop:butter:implanted_completion_preference,mu_D_par,mu_D_par,-0.12499987334012985,2,21,-0.1250000223517418,1.341104507446289e-07,0.2500002682209015
base,PROJ_meanclamp,,prop:butter:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.1249997466802597,3,20,-0.1250000223517418,1.341104507446289e-07,0.2499999701976776
finetuned,FIXED,-4.0,prop:butter:implanted_completion_preference,mu_D,mu_D,-1.7500000670552254,0,23,-1.624999888241291,7.078051567077637e-08,0.8750000484287739
finetuned,FIXED,-4.0,prop:butter:implanted_completion_preference,mu_Dprime_matched,mu_D,-1.2499999329447746,1,22,-1.624999888241291,7.078051567077637e-08,0.8750000484287739
finetuned,FIXED,-4.0,prop:butter:implanted_completion_preference,mu_D_par,mu_D_par,-1.2499999850988388,1,22,-1.2499999850988388,8.568167686462402e-08,0.7499998062849045
finetuned,FIXED,-4.0,prop:butter:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.49999988079071045,3,20,-0.8749999105930328,1.043081283569336e-07,0.500000175088644
finetuned,FIXED,-2.0,prop:butter:implanted_completion_preference,mu_D,mu_D,-0.8749999925494194,0,23,-0.8749998956918716,8.568167686462402e-08,0.6249997839331627
finetuned,FIXED,-2.0,prop:butter:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.6250000819563866,1,22,-0.8749998956918716,8.568167686462402e-08,0.6249997839331627
finetuned,FIXED,-2.0,prop:butter:implanted_completion_preference,mu_D_par,mu_D_par,-0.5000000670552254,1,22,-0.6249999031424522,5.587935447692871e-08,0.37500015646219254
finetuned,FIXED,-2.0,prop:butter:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.12499990314245224,6,17,-0.37499988824129105,0.12499977648258209,0.37500009313225746
finetuned,FIXED,-1.0,prop:butter:implanted_completion_preference,mu_D,mu_D,-0.3749999329447746,1,22,-0.3750000484287739,1.0803341865539551e-07,0.37499986961483955
finetuned,FIXED,-1.0,prop:butter:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.3749999478459358,1,22,-0.3750000484287739,1.0803341865539551e-07,0.37499986961483955
finetuned,FIXED,-1.0,prop:butter:implanted_completion_preference,mu_D_par,mu_D_par,-0.24999987706542015,2,21,-0.2500000521540642,0.12499991431832314,0.37499985471367836
finetuned,FIXED,-1.0,prop:butter:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,-0.12499989941716194,1,22,-0.2500000409781933,0.12499991059303284,0.2500002011656761
finetuned,FIXED,-0.5,prop:butter:implanted_completion_preference,mu_D,mu_D,-0.12499993667006493,2,21,-0.12500009685754776,0.12499979883432388,0.25000016391277313
finetuned,FIXED,-0.5,prop:butter:implanted_completion_preference,mu_Dprime_matched,mu_D,-0.12499993667006493,2,21,-0.12500009685754776,0.12499979883432388,0.25000016391277313
finetuned,FIXED,-0.5,prop:butter:implanted_completion_preference,mu_D_par,mu_D_par,-0.12499997392296791,0,23,-8.195638656616211e-08,0.12499991804361343,0.2499999888241291
finetuned,FIXED,-0.5,prop:butter:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,4.842877388000488e-08,6,17,-0.12499997392296791,0.1249997727572918,0.1250002384185791
finetuned,FIXED,0.0,prop:butter:implanted_completion_preference,mu_D,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:butter:implanted_completion_preference,mu_Dprime_matched,mu_D,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:butter:implanted_completion_preference,mu_D_par,mu_D_par,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.0,prop:butter:implanted_completion_preference,mu_D_perp_native,mu_D_perp_native,0.0,23,0,0.0,0.0,0.0
finetuned,FIXED,0.5,prop:butter:implanted_completion_preference,mu_D,mu_D,0.25000013038516045,20,3,-0.12500009313225746,0.12500004842877388,0.3749999403953552
