token_id,token,c,rel,p_base_mean,p_ft_mean,share_of_reduction,list,cum_share_of_reduction,category,annot_note
30383, Schools,-4.3505515282534575e-05,0.22570817905759052,1.422194592955459e-05,3.228072444377927e-05,-0.010580601555153606,bottom_c,-1.0440289655816306,,
1549, again,-4.260927929834228e-05,0.09228708884782261,0.00035164920826078047,0.0003518163114691445,-0.010362635722855177,bottom_c,-1.0543916013044858,,
1045, some,-4.248420961110761e-05,0.12431796793899838,0.0013060457131359726,0.001420455848953376,-0.01033221860174619,bottom_c,-1.0647238199062319,,
537, not,-4.219083045124231e-05,0.0959540196354427,0.002204951589986209,0.0016916655318161087,-0.010260868383849413,bottom_c,-1.0749846882900815,,
1251, people,-4.1468219615847965e-05,0.07502314714448792,0.0009353775558771476,0.0007791884468927506,-0.010085128428142841,bottom_c,-1.0850698167182244,,
1602, very,-4.1054034768638384e-05,0.05164388734255991,0.0004500285352742861,0.0005311081135120716,-0.009984398099814423,bottom_c,-1.0950542148180387,,
806, his,-4.018215912086787e-05,0.13404148060177998,0.00132390538812384,0.0013857242974775125,-0.009772356735063489,bottom_c,-1.1048265715531023,,
2860, online,-4.015763116307252e-05,0.03584769160471975,0.00015926175610585477,0.000196703171645317,-0.00976639150176585,bottom_c,-1.114592963054868,,
22,7,-3.894737758292606e-05,0.25725951696199084,0.0024969049115916566,0.002648987027535599,-0.00947205615533752,bottom_c,-1.1240650192102055,,
1101, just,-3.8439376415529594e-05,0.05094899869863949,0.0009426567135267846,0.0011465660987481,-0.009348509568040054,bottom_c,-1.1334135287782456,,
911, about,-3.740139407685972e-05,0.1744309744191548,0.001728723220164991,0.00204522149925608,-0.009096070826068382,bottom_c,-1.142509599604314,,
686, will,-3.683090165843226e-05,0.1721513931240354,0.00182514641866354,0.001908050041594025,-0.008957326279993778,bottom_c,-1.1514669258843078,,
5267,"?
",0.00012105411706360182,0.775679071744283,0.00048772822490372205,0.0005429845657509138,0.029440528883359383,top_rel,0.029440528883359383,,
94432,"？
",5.682127548443388e-07,0.7678894277602907,3.240705381365784e-07,1.2069202775530848e-06,0.0001381901287347279,top_rel,0.02957871901209411,,
50805,"?)
",2.1970503367930134e-06,0.6881610874145749,6.476340010588876e-07,2.216645946696695e-06,0.0005343256839795467,top_rel,0.03011304469607366,,
47369,"?""
",8.03005286166404e-07,0.6623420015213981,2.405412492822824e-07,1.1526978735471655e-06,0.0001952919974497964,top_rel,0.030308336693523452,,
17607," ?
",2.7782309301088273e-06,0.6469430280110192,7.52793501969935e-06,7.809790928611561e-06,0.0006756696089860166,top_rel,0.03098400630250947,,
86427,")?
",2.26988472682538e-06,0.6406632283377268,2.0584579512815016e-06,3.6699195861151638e-06,0.0005520391084830946,top_rel,0.031536045410992565,,
70828,"?"")
",3.193665897523289e-08,0.6375644888196672,1.2249058642168172e-08,6.003327672014316e-08,7.767039682791992e-06,top_rel,0.031543812450675356,,
75558,"?"";
",2.306293608294182e-08,0.6326296556563604,7.424679474407217e-09,4.608403758070489e-08,5.608937988686343e-06,top_rel,0.031549421388664046,,
36474,"?,
",3.8391046377201954e-08,0.6316670993017771,1.1221054685076103e-08,5.7255978498054506e-08,9.336755635800219e-06,top_rel,0.03155875814429984,,
37445,"?;
",9.381969731614777e-08,0.6312964832971966,3.4455367645433747e-08,1.6381489451705853e-07,2.2817080291559807e-05,top_rel,0.03158157522459141,,
46091,"?"");
",2.8941383089006865e-08,0.6129574908150567,1.4436128624076502e-08,6.762635082612264e-08,7.03858443995431e-06,top_rel,0.03158861380903136,,
12390,?”,6.090498233999953e-07,0.6112544385213701,5.47205814205838e-07,1.0901718950219131e-06,0.00014812176035113023,top_rel,0.03173673556938249,,
44158,?’,1.1870015018589791e-06,0.6018706768278091,8.69889859700379e-07,1.9159238992494738e-06,0.0002886804087936112,top_rel,0.0320254159781761,,
81264,？”,5.335249829231868e-09,0.5878072806767055,4.985125680863102e-09,1.2952436597695324e-08,1.2975401457425285e-06,top_rel,0.032026713518321835,,
75414,?<,2.8037953489798735e-08,0.5765117056786068,1.4130811723566874e-08,6.341540174815466e-08,6.818869110523636e-06,top_rel,0.03203353238743236,,
14437,?(,1.2185975197527324e-07,0.5746946855196877,6.819507217832168e-08,1.6723729347388273e-07,2.963646040937302e-05,top_rel,0.03206316884784174,,
67564,"?





",4.631298169657485e-08,0.5743546646738809,3.5096452573082075e-08,1.1989082934187463e-07,1.1263381274311675e-05,top_rel,0.032074432229116046,,
16218,"?”

",5.8229321160255826e-08,0.5708228803816295,3.233957933192398e-08,1.1886802128845461e-07,1.4161451531435541e-05,top_rel,0.03208859368064748,,
1939,"?

",2.5242195248672885e-05,0.5661984492862036,0.00013860102605201338,0.00017463622959569745,0.00613893683522968,top_rel,0.03822753051587716,,
35718,"?"",
",8.993833656659046e-08,0.5658446815278795,3.308504234599327e-08,1.683103604706943e-07,2.1873127983072503e-05,top_rel,0.03824940364386023,,
