set,arm,alpha,n_items,n_questions,point,ci_lo,ci_hi,label,sign,mean_B,mean_B_base
other_factual_propositions,r19_D_muD,2.0,3,3,-0.017007986704508465,-0.18875980377197266,0.32523632049560547,near_zero,-,-5.7865166664123535,-5.769508679707845
other_factual_propositions,r19_D_muD,4.0,3,3,-0.20904143651326498,-0.8749995231628418,0.6395378112792969,inconclusive,-,-5.97855011622111,-5.769508679707845
other_factual_propositions,r20_D_dA,0.0,3,3,0.0,0.0,0.0,near_zero,0,-5.769508679707845,-5.769508679707845
other_factual_propositions,r20_D_dA,0.5,3,3,-0.16407084465026855,-0.2499997615814209,-0.08570575714111328,near_zero,-,-5.933579524358113,-5.769508679707845
other_factual_propositions,r20_D_dA,1.0,3,3,-0.27657731374104816,-0.6874995231628418,-0.05738496780395508,nonzero,-,-6.0460859934488935,-5.769508679707845
other_factual_propositions,r20_D_dA,2.0,3,3,-0.5972124735514323,-1.6875,-0.0077228546142578125,nonzero,-,-6.366721153259277,-5.769508679707845
other_factual_propositions,r20_D_dA,4.0,3,3,-1.213642954826355,-3.6250001192092896,0.0994577407836914,inconclusive,-,-6.9831516345342,-5.769508679707845
other_factual_propositions,r20_D_muD,0.0,3,3,0.0,0.0,0.0,near_zero,0,-5.769508679707845,-5.769508679707845
other_factual_propositions,r20_D_muD,0.5,3,3,0.0845797061920166,-0.0624997615814209,0.2542123794555664,near_zero,+,-5.684928973515828,-5.769508679707845
other_factual_propositions,r20_D_muD,1.0,3,3,-0.049168030420939125,-0.1875002384185791,0.11567020416259766,near_zero,-,-5.818676710128784,-5.769508679707845
other_factual_propositions,r20_D_muD,2.0,3,3,-0.08675090471903484,-0.3750002384185791,0.09562110900878906,near_zero,-,-5.85625958442688,-5.769508679707845
other_factual_propositions,r20_D_muD,4.0,3,3,-0.41387160619099933,-1.1874995231628418,0.0901956558227539,inconclusive,-,-6.183380285898845,-5.769508679707845
other_factual_propositions,r21_D_dA,0.0,3,3,0.0,0.0,0.0,near_zero,0,-5.769508679707845,-5.769508679707845
other_factual_propositions,r21_D_dA,0.5,3,3,-0.05549788475036621,-0.1874997615814209,0.18354415893554688,near_zero,-,-5.825006564458211,-5.769508679707845
other_factual_propositions,r21_D_dA,1.0,3,3,-0.30867966016133624,-0.6875002384185791,-0.1100168228149414,nonzero,-,-6.078188339869182,-5.769508679707845
other_factual_propositions,r21_D_dA,2.0,3,3,-0.6060229142506918,-1.749999761581421,0.1660904884338379,inconclusive,-,-6.375531593958537,-5.769508679707845
other_factual_propositions,r21_D_dA,4.0,3,3,-0.9570143620173136,-3.0000003576278687,1.8647513389587402,inconclusive,-,-6.726523041725159,-5.769508679707845
other_factual_propositions,r21_D_muD,0.0,3,3,0.0,0.0,0.0,near_zero,0,-5.769508679707845,-5.769508679707845
other_factual_propositions,r21_D_muD,0.5,3,3,-0.028657277425130207,-0.3404364585876465,0.25446510314941406,near_zero,-,-5.798165957132976,-5.769508679707845
other_factual_propositions,r21_D_muD,1.0,3,3,-0.0001125335693359375,-0.1399850845336914,0.2646474838256836,near_zero,-,-5.769621213277181,-5.769508679707845
other_factual_propositions,r21_D_muD,2.0,3,3,-0.19375952084859213,-0.3750002384185791,0.009073257446289062,near_zero,-,-5.9632682005564375,-5.769508679707845
other_factual_propositions,r21_D_muD,4.0,3,3,-0.3789184093475342,-1.125000238418579,0.009084701538085938,inconclusive,-,-6.148427089055379,-5.769508679707845
other_factual_propositions,r22_D_dA,0.0,3,3,0.0,0.0,0.0,near_zero,0,-5.769508679707845,-5.769508679707845
other_factual_propositions,r22_D_dA,0.5,3,3,-0.18688106536865234,-0.5000004768371582,0.1332721710205078,inconclusive,-,-5.956389745076497,-5.769508679707845
other_factual_propositions,r22_D_dA,1.0,3,3,-0.30325667063395184,-1.2499995231628418,0.3533658981323242,inconclusive,-,-6.072765350341797,-5.769508679707845
other_factual_propositions,r22_D_dA,2.0,3,3,-0.8637479146321615,-3.0,0.4874420166015625,inconclusive,-,-6.633256594340007,-5.769508679707845
other_factual_propositions,r22_D_dA,4.0,3,3,-0.750517209370931,-4.3125,1.0429372787475586,inconclusive,-,-6.520025889078776,-5.769508679707845
other_factual_propositions,r22_D_muD,0.0,3,3,0.0,0.0,0.0,near_zero,0,-5.769508679707845,-5.769508679707845
other_factual_propositions,r22_D_muD,0.5,3,3,0.017195383707682293,-0.1875004768371582,0.26352691650390625,near_zero,+,-5.752313296000163,-5.769508679707845
other_factual_propositions,r22_D_muD,1.0,3,3,-0.04701582590738932,-0.3125004768371582,0.24077701568603516,near_zero,-,-5.816524505615234,-5.769508679707845
other_factual_propositions,r22_D_muD,2.0,3,3,-0.29245726267496747,-0.9374995231628418,0.2514362335205078,inconclusive,-,-6.0619659423828125,-5.769508679707845
other_factual_propositions,r22_D_muD,4.0,3,3,-0.5762070814768473,-2.124999761581421,0.37285614013671875,inconclusive,-,-6.345715761184692,-5.769508679707845
implanted_completion_preference,dA_D,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,dA_D,0.5,4,4,0.15625005215406418,0.0625,0.25000010430812836,near_zero,+,-0.21875004842877388,-0.37500010058283806
implanted_completion_preference,dA_D,1.0,4,4,0.312500037252903,-0.062499962747097015,0.5000001937150955,inconclusive,+,-0.06250006332993507,-0.37500010058283806
implanted_completion_preference,dA_D,2.0,4,4,0.5000000707805157,-0.0937497615814209,0.8437498323619366,inconclusive,+,0.12499997019767761,-0.37500010058283806
implanted_completion_preference,dA_D,4.0,4,4,0.7500001452863216,0.18750011920928955,1.2499999329447746,nonzero,+,0.3750000447034836,-0.37500010058283806
implanted_completion_preference,dA_D_matched_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,dA_D_matched_muD,0.5,4,4,0.06250005960464478,0.0,0.12500011920928955,near_zero,+,-0.3125000409781933,-0.37500010058283806
implanted_completion_preference,dA_D_matched_muD,1.0,4,4,0.12500007078051567,0.03125018998980522,0.21875011920928955,near_zero,+,-0.2500000298023224,-0.37500010058283806
implanted_completion_preference,dA_D_matched_muD,2.0,4,4,0.21875009313225746,2.123415470123291e-07,0.3750001862645149,nonzero,+,-0.1562500074505806,-0.37500010058283806
implanted_completion_preference,dA_D_matched_muD,4.0,4,4,0.40625008195638657,-0.0312497615814209,0.6875,inconclusive,+,0.031249981373548508,-0.37500010058283806
implanted_completion_preference,muD_D,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,muD_D,0.5,4,4,0.03125011920928955,-0.06250011920928955,0.1250002384185791,near_zero,+,-0.3437499813735485,-0.37500010058283806
implanted_completion_preference,muD_D,1.0,4,4,7.82310962677002e-08,-0.09375011920928955,0.09375011548399925,near_zero,+,-0.3750000223517418,-0.37500010058283806
implanted_completion_preference,muD_D,2.0,4,4,7.450580596923828e-08,-0.09375011920928955,0.09375022351741791,near_zero,+,-0.3750000260770321,-0.37500010058283806
implanted_completion_preference,muD_D,4.0,4,4,-0.062499891966581345,-0.25,0.21875020489096642,near_zero,-,-0.4374999925494194,-0.37500010058283806
implanted_completion_preference,muD_D_matched_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,muD_D_matched_dA,0.5,4,4,0.03125007450580597,-2.384185791015625e-07,0.09375010430812836,near_zero,+,-0.3437500260770321,-0.37500010058283806
implanted_completion_preference,muD_D_matched_dA,1.0,4,4,6.332993507385254e-08,-0.18750011920928955,0.2500001899898052,near_zero,+,-0.375000037252903,-0.37500010058283806
implanted_completion_preference,muD_D_matched_dA,2.0,4,4,-0.12499988451600075,-0.4999997615814209,0.31250010803341866,near_zero,-,-0.4999999850988388,-0.37500010058283806
implanted_completion_preference,muD_D_matched_dA,4.0,4,4,-0.2343749962747097,-2.078125,1.2500001303851604,inconclusive,-,-0.6093750968575478,-0.37500010058283806
implanted_completion_preference,muD_P,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,muD_P,0.5,4,4,8.568167686462402e-08,-0.09375011920928955,0.0937502570450306,near_zero,+,-0.3750000149011612,-0.37500010058283806
implanted_completion_preference,muD_P,1.0,4,4,0.09375003725290298,-0.0625,0.2812500521540642,near_zero,+,-0.2812500633299351,-0.37500010058283806
implanted_completion_preference,muD_P,2.0,4,4,0.06250007823109627,-0.3437497615814209,0.4687499962747097,near_zero,+,-0.3125000223517418,-0.37500010058283806
implanted_completion_preference,muD_P,4.0,4,4,-0.015624899417161942,-1.203124761581421,0.9687500633299351,inconclusive,-,-0.390625,-0.37500010058283806
implanted_completion_preference,muD_P_plus_dA_D,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,muD_P_plus_dA_D,0.5,4,4,0.15625010058283806,-0.031249701976776123,0.31250032037496567,near_zero,+,-0.21875,-0.37500010058283806
implanted_completion_preference,muD_P_plus_dA_D,1.0,4,4,0.21875005960464478,-0.2812498211860657,0.5625001192092896,inconclusive,+,-0.15625004097819328,-0.37500010058283806
implanted_completion_preference,muD_P_plus_dA_D,2.0,4,4,0.28125015646219254,-0.9374997019767761,1.0937500521540642,inconclusive,+,-0.09374994412064552,-0.37500010058283806
implanted_completion_preference,muD_P_plus_dA_D,4.0,4,4,0.3124999888241291,-2.0156248807907104,2.234375085681677,inconclusive,+,-0.06250011175870895,-0.37500010058283806
implanted_completion_preference,dConc_D_matched_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,dConc_D_matched_dA,0.5,4,4,-0.06250000558793545,-0.281250124797225,0.09375,near_zero,-,-0.4375001061707735,-0.37500010058283806
implanted_completion_preference,dConc_D_matched_dA,1.0,4,4,-0.21875005215406418,-0.5000002980232239,0.03125002235174179,inconclusive,-,-0.5937501527369022,-0.37500010058283806
implanted_completion_preference,dConc_D_matched_dA,2.0,4,4,-0.4374997802078724,-1.093750238418579,0.09375042095780373,inconclusive,-,-0.8124998807907104,-0.37500010058283806
implanted_completion_preference,dConc_D_matched_dA,4.0,4,4,-0.984374787658453,-1.78125,1.601874828338623e-07,inconclusive,-,-1.359374888241291,-0.37500010058283806
implanted_completion_preference,dConc_D_native,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,dConc_D_native,0.5,4,4,-0.15624995157122612,-0.40625011920928955,0.06250002607703209,near_zero,-,-0.5312500521540642,-0.37500010058283806
implanted_completion_preference,dConc_D_native,1.0,4,4,-0.3437499552965164,-0.8125001192092896,0.0937500149011612,inconclusive,-,-0.7187500558793545,-0.37500010058283806
implanted_completion_preference,dConc_D_native,2.0,4,4,-0.7187498286366463,-1.4374999403953552,0.03125021606683731,inconclusive,-,-1.0937499292194843,-0.37500010058283806
implanted_completion_preference,dConc_D_native,4.0,4,4,-1.359374988824129,-2.3281249403953552,0.1562499739229679,inconclusive,-,-1.7343750894069672,-0.37500010058283806
implanted_completion_preference,muD_PD_F4S,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,muD_PD_F4S,0.5,4,4,8.568167686462402e-08,-0.09375011920928955,0.0937502570450306,near_zero,+,-0.3750000149011612,-0.37500010058283806
implanted_completion_preference,muD_PD_F4S,1.0,4,4,0.09375003725290298,-0.0625,0.2812500521540642,near_zero,+,-0.2812500633299351,-0.37500010058283806
implanted_completion_preference,muD_PD_F4S,2.0,4,4,0.06250007823109627,-0.3437497615814209,0.4687499962747097,near_zero,+,-0.3125000223517418,-0.37500010058283806
implanted_completion_preference,muD_PD_F4S,4.0,4,4,-0.015624899417161942,-1.203124761581421,0.9687500633299351,inconclusive,-,-0.390625,-0.37500010058283806
implanted_completion_preference,r0_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r0_D_dA,0.5,4,4,-0.09374984353780746,-0.12500011920928955,-0.03124970942735672,near_zero,-,-0.4687499441206455,-0.37500010058283806
implanted_completion_preference,r0_D_dA,1.0,4,4,-0.21874982491135597,-0.3437495827674866,-0.0625000111758709,nonzero,-,-0.593749925494194,-0.37500010058283806
implanted_completion_preference,r0_D_dA,2.0,4,4,-0.5624998398125172,-0.8125,-0.31249967962503433,nonzero,-,-0.9374999403953552,-0.37500010058283806
implanted_completion_preference,r0_D_dA,4.0,4,4,-0.4062499590218067,-1.0625001192092896,0.3437500037252903,inconclusive,-,-0.7812500596046448,-0.37500010058283806
implanted_completion_preference,r0_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r0_D_muD,0.5,4,4,0.0312502458691597,1.1920928955078125e-07,0.09375026077032089,near_zero,+,-0.34374985471367836,-0.37500010058283806
implanted_completion_preference,r0_D_muD,1.0,4,4,-0.031249821186065674,-0.09374994039535522,3.5762786865234375e-07,near_zero,-,-0.40624992176890373,-0.37500010058283806
implanted_completion_preference,r0_D_muD,2.0,4,4,-0.18749980628490448,-0.24999988079071045,-0.06249989569187164,near_zero,-,-0.5624999068677425,-0.37500010058283806
implanted_completion_preference,r0_D_muD,4.0,4,4,-0.31249990314245224,-0.5312497615814209,-0.09374994784593582,nonzero,-,-0.6875000037252903,-0.37500010058283806
implanted_completion_preference,r1_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r1_D_dA,0.5,4,4,2.2351741790771484e-08,-0.12500011920928955,0.12500016391277313,near_zero,+,-0.37500007823109627,-0.37500010058283806
implanted_completion_preference,r1_D_dA,1.0,4,4,-0.09374994412064552,-0.3125,0.1250002384185791,near_zero,-,-0.4687500447034836,-0.37500010058283806
implanted_completion_preference,r1_D_dA,2.0,4,4,-0.3437499515712261,-0.6875001192092896,0.0312502384185791,inconclusive,-,-0.7187500521540642,-0.37500010058283806
implanted_completion_preference,r1_D_dA,4.0,4,4,-0.4687499590218067,-0.8125001564621925,0.09375016018748283,inconclusive,-,-0.8437500596046448,-0.37500010058283806
implanted_completion_preference,r1_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r1_D_muD,0.5,4,4,0.031250085681676865,-1.1920928955078125e-07,0.09375020489096642,near_zero,+,-0.3437500149011612,-0.37500010058283806
implanted_completion_preference,r1_D_muD,1.0,4,4,-0.03125005215406418,-0.18750035017728806,0.09375017881393433,near_zero,-,-0.40625015273690224,-0.37500010058283806
implanted_completion_preference,r1_D_muD,2.0,4,4,-0.031249940395355225,-0.18750011920928955,0.1250002384185791,near_zero,-,-0.4062500409781933,-0.37500010058283806
implanted_completion_preference,r1_D_muD,4.0,4,4,-0.18749992549419403,-0.5,0.12500014901161194,near_zero,-,-0.5625000260770321,-0.37500010058283806
implanted_completion_preference,r2_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r2_D_dA,0.5,4,4,0.03125020116567612,-0.09374973922967911,0.18750017881393433,near_zero,+,-0.34374989941716194,-0.37500010058283806
implanted_completion_preference,r2_D_dA,1.0,4,4,7.636845111846924e-08,-0.18749984726309776,0.1875,near_zero,+,-0.37500002421438694,-0.37500010058283806
implanted_completion_preference,r2_D_dA,2.0,4,4,-0.09374991059303284,-0.5624998807907104,0.40625008940696716,inconclusive,-,-0.4687500111758709,-0.37500010058283806
implanted_completion_preference,r2_D_dA,4.0,4,4,0.03125004097819328,-0.8125,0.8906250037252903,inconclusive,+,-0.3437500596046448,-0.37500010058283806
implanted_completion_preference,r2_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r2_D_muD,0.5,4,4,1.7881393432617188e-07,-0.09374988079071045,0.09375029802322388,near_zero,+,-0.37499992176890373,-0.37500010058283806
implanted_completion_preference,r2_D_muD,1.0,4,4,0.031250057741999626,-0.09374976344406605,0.18750005960464478,near_zero,+,-0.34375004284083843,-0.37500010058283806
implanted_completion_preference,r2_D_muD,2.0,4,4,0.03125014528632164,-0.18749982863664627,0.2500002644956112,near_zero,+,-0.3437499552965164,-0.37500010058283806
implanted_completion_preference,r2_D_muD,4.0,4,4,0.03125031851232052,-0.31249960139393806,0.3750002384185791,near_zero,+,-0.34374978207051754,-0.37500010058283806
implanted_completion_preference,r3_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r3_D_dA,0.5,4,4,1.2665987014770508e-07,-0.1874997541308403,0.18750011920928955,near_zero,+,-0.3749999739229679,-0.37500010058283806
implanted_completion_preference,r3_D_dA,1.0,4,4,-0.06249990873038769,-0.18749994039535522,0.06250027008354664,near_zero,-,-0.43750000931322575,-0.37500010058283806
implanted_completion_preference,r3_D_dA,2.0,4,4,0.03125001862645149,-0.12499984353780746,0.18749988079071045,near_zero,+,-0.34375008195638657,-0.37500010058283806
implanted_completion_preference,r3_D_dA,4.0,4,4,0.06250009685754776,-0.31249988079071045,0.3125002160668373,near_zero,+,-0.3125000037252903,-0.37500010058283806
implanted_completion_preference,r3_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r3_D_muD,0.5,4,4,-0.031249921768903732,-0.12500011920928955,0.06250035762786865,near_zero,-,-0.4062500223517418,-0.37500010058283806
implanted_completion_preference,r3_D_muD,1.0,4,4,-0.031249992549419403,-0.0937499925494194,1.341104507446289e-07,near_zero,-,-0.40625009313225746,-0.37500010058283806
implanted_completion_preference,r3_D_muD,2.0,4,4,-0.06250001676380634,-0.18749994039535522,0.06250016205012798,near_zero,-,-0.4375001173466444,-0.37500010058283806
implanted_completion_preference,r3_D_muD,4.0,4,4,-0.09374993294477463,-0.24999986588954926,0.0625,near_zero,-,-0.4687500335276127,-0.37500010058283806
implanted_completion_preference,r4_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r4_D_dA,0.5,4,4,0.218749875202775,0.062499869614839554,0.37499988079071045,nonzero,+,-0.15625022538006306,-0.37500010058283806
implanted_completion_preference,r4_D_dA,1.0,4,4,0.3437501098960638,-1.862645149230957e-08,0.6875002384185791,inconclusive,+,-0.031249990686774254,-0.37500010058283806
implanted_completion_preference,r4_D_dA,2.0,4,4,0.6250001676380634,0.18749985843896866,1.0625004768371582,nonzero,+,0.2500000670552254,-0.37500010058283806
implanted_completion_preference,r4_D_dA,4.0,4,4,0.8906251080334187,0.1093752272427082,2.0625001192092896,nonzero,+,0.5156250074505806,-0.37500010058283806
implanted_completion_preference,r4_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r4_D_muD,0.5,4,4,0.06250002980232239,-5.960464477539063e-08,0.12500011920928955,near_zero,+,-0.31250007078051567,-0.37500010058283806
implanted_completion_preference,r4_D_muD,1.0,4,4,0.12500008009374142,4.0978193283081055e-08,0.25000011920928955,near_zero,+,-0.25000002048909664,-0.37500010058283806
implanted_completion_preference,r4_D_muD,2.0,4,4,0.2812501285225153,0.06250001862645149,0.5000002384185791,nonzero,+,-0.09374997206032276,-0.37500010058283806
implanted_completion_preference,r4_D_muD,4.0,4,4,0.5000001899898052,0.18749990314245224,0.8125004768371582,nonzero,+,0.12500008940696716,-0.37500010058283806
implanted_completion_preference,r5_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r5_D_dA,0.5,4,4,-0.12500006519258022,-0.21875035762786865,-0.031249837949872017,near_zero,-,-0.5000001657754183,-0.37500010058283806
implanted_completion_preference,r5_D_dA,1.0,4,4,-0.12499989569187164,-0.3125,0.06250020861625671,near_zero,-,-0.4999999962747097,-0.37500010058283806
implanted_completion_preference,r5_D_dA,2.0,4,4,-0.2812499776482582,-0.7500002384185791,0.18750028312206268,inconclusive,-,-0.6562500782310963,-0.37500010058283806
implanted_completion_preference,r5_D_dA,4.0,4,4,-0.24999979510903358,-1.312499761581421,0.9062503576278687,inconclusive,-,-0.6249998956918716,-0.37500010058283806
implanted_completion_preference,r5_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r5_D_muD,0.5,4,4,-0.031249959021806717,-0.09375011920928955,2.384185791015625e-07,near_zero,-,-0.4062500596046448,-0.37500010058283806
implanted_completion_preference,r5_D_muD,1.0,4,4,-0.06249986216425896,-0.125,2.7567148208618164e-07,near_zero,-,-0.437499962747097,-0.37500010058283806
implanted_completion_preference,r5_D_muD,2.0,4,4,-0.12499988079071045,-0.25,0.0312502384185791,near_zero,-,-0.4999999813735485,-0.37500010058283806
implanted_completion_preference,r5_D_muD,4.0,4,4,-0.2499999813735485,-0.5625001192092896,0.06250015646219254,inconclusive,-,-0.6250000819563866,-0.37500010058283806
implanted_completion_preference,r6_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r6_D_dA,0.5,4,4,-0.03124985098838806,-0.18750005960464478,0.09375014901161194,near_zero,-,-0.4062499515712261,-0.37500010058283806
implanted_completion_preference,r6_D_dA,1.0,4,4,-0.031249776482582092,-0.25000013411045074,0.12500044703483582,near_zero,-,-0.40624987706542015,-0.37500010058283806
implanted_completion_preference,r6_D_dA,2.0,4,4,-0.2187500037252903,-0.5625002980232239,0.0625002309679985,inconclusive,-,-0.5937501043081284,-0.37500010058283806
implanted_completion_preference,r6_D_dA,4.0,4,4,-0.7968749739229679,-1.2812498807907104,-0.07812480255961418,nonzero,-,-1.171875074505806,-0.37500010058283806
implanted_completion_preference,r6_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r6_D_muD,0.5,4,4,0.031250134110450745,2.9802322387695312e-08,0.09375019371509552,near_zero,+,-0.3437499664723873,-0.37500010058283806
implanted_completion_preference,r6_D_muD,1.0,4,4,-0.06249992363154888,-0.125,1.5273690223693848e-07,near_zero,-,-0.43750002421438694,-0.37500010058283806
implanted_completion_preference,r6_D_muD,2.0,4,4,-0.03124980255961418,-0.1875,0.12500039488077164,near_zero,-,-0.40624990314245224,-0.37500010058283806
implanted_completion_preference,r6_D_muD,4.0,4,4,-0.09375006705522537,-0.3437502384185791,0.12499986588954926,near_zero,-,-0.46875016763806343,-0.37500010058283806
implanted_completion_preference,r7_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r7_D_dA,0.5,4,4,0.1875000260770321,2.905726432800293e-07,0.37499990686774254,near_zero,+,-0.18750007450580597,-0.37500010058283806
implanted_completion_preference,r7_D_dA,1.0,4,4,0.2812501434236765,0.06250028684735298,0.5000002384185791,nonzero,+,-0.09374995715916157,-0.37500010058283806
implanted_completion_preference,r7_D_dA,2.0,4,4,0.6875001173466444,0.25000011548399925,1.2187504172325134,nonzero,+,0.31250001676380634,-0.37500010058283806
implanted_completion_preference,r7_D_dA,4.0,4,4,1.1406252328306437,0.6562501024454832,2.0468755960464478,nonzero,+,0.7656251322478056,-0.37500010058283806
implanted_completion_preference,r7_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r7_D_muD,0.5,4,4,0.06250003725290298,1.9371509552001953e-07,0.12499988079071045,near_zero,+,-0.3125000633299351,-0.37500010058283806
implanted_completion_preference,r7_D_muD,1.0,4,4,0.06250014156103134,-0.0624999925494194,0.18750041723251343,near_zero,+,-0.3124999590218067,-0.37500010058283806
implanted_completion_preference,r7_D_muD,2.0,4,4,0.25000004656612873,0.06249990127980709,0.5000002384185791,nonzero,+,-0.12500005401670933,-0.37500010058283806
implanted_completion_preference,r7_D_muD,4.0,4,4,0.5312500409781933,0.18750032037496567,0.9062499403953552,nonzero,+,0.15624994039535522,-0.37500010058283806
implanted_completion_preference,r8_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r8_D_dA,0.5,4,4,-0.09374989941716194,-0.2812499590218067,2.0116567611694336e-07,near_zero,-,-0.46875,-0.37500010058283806
implanted_completion_preference,r8_D_dA,1.0,4,4,-0.21874981187283993,-0.4062499403953552,-0.12499973364174366,nonzero,-,-0.593749912455678,-0.37500010058283806
implanted_completion_preference,r8_D_dA,2.0,4,4,-0.37499972619116306,-0.6250001434236765,-0.12499946355819702,nonzero,-,-0.7499998267740011,-0.37500010058283806
implanted_completion_preference,r8_D_dA,4.0,4,4,-0.9062498603016138,-1.1249998807907104,-0.6874998398125172,nonzero,-,-1.2812499608844519,-0.37500010058283806
implanted_completion_preference,r8_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r8_D_muD,0.5,4,4,-0.03124988079071045,-0.09375011920928955,3.5762786865234375e-07,near_zero,-,-0.4062499813735485,-0.37500010058283806
implanted_completion_preference,r8_D_muD,1.0,4,4,-0.06249986216425896,-0.18750010058283806,3.948807716369629e-07,near_zero,-,-0.437499962747097,-0.37500010058283806
implanted_completion_preference,r8_D_muD,2.0,4,4,-0.156249787658453,-0.3125000596046448,-0.03124966099858284,near_zero,-,-0.531249888241291,-0.37500010058283806
implanted_completion_preference,r8_D_muD,4.0,4,4,-0.34374979697167873,-0.6250000949949026,-0.09374970197677612,nonzero,-,-0.7187498975545168,-0.37500010058283806
implanted_completion_preference,r9_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r9_D_dA,0.5,4,4,0.0312501285225153,-1.0989606380462646e-07,0.0937502384185791,near_zero,+,-0.34374997206032276,-0.37500010058283806
implanted_completion_preference,r9_D_dA,1.0,4,4,2.1420419216156006e-07,-0.18749969080090523,0.18750011920928955,near_zero,+,-0.3749998863786459,-0.37500010058283806
implanted_completion_preference,r9_D_dA,2.0,4,4,-0.24999982863664627,-0.7499996423721313,0.1250002384185791,inconclusive,-,-0.6249999292194843,-0.37500010058283806
implanted_completion_preference,r9_D_dA,4.0,4,4,0.04687510058283806,-1.6875001192092896,1.6718751825392246,inconclusive,+,-0.328125,-0.37500010058283806
implanted_completion_preference,r9_D_muD,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r9_D_muD,0.5,4,4,0.06250007450580597,-8.940696716308594e-08,0.1250002384185791,near_zero,+,-0.3125000260770321,-0.37500010058283806
implanted_completion_preference,r9_D_muD,1.0,4,4,-1.862645149230957e-09,-0.09374994225800037,0.09374994039535522,near_zero,-,-0.3750001024454832,-0.37500010058283806
implanted_completion_preference,r9_D_muD,2.0,4,4,8.568167686462402e-08,-0.12499982863664627,0.125,near_zero,+,-0.3750000149011612,-0.37500010058283806
implanted_completion_preference,r9_D_muD,4.0,4,4,-0.062499891966581345,-0.3124997839331627,0.1875,near_zero,-,-0.4374999925494194,-0.37500010058283806
implanted_completion_preference,r10_D_dA,0.0,4,4,0.0,0.0,0.0,near_zero,0,-0.37500010058283806,-0.37500010058283806
implanted_completion_preference,r10_D_dA,0.5,4,4,0.06250020861625671,3.5762786865234375e-07,0.12500005960464478,near_zero,+,-0.31249989196658134,-0.37500010058283806
